"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner" "HHGender" "HHRace" "HHHisp" "HHAge"
7977 2 2 1 1 59 1 1 1 1 1 62
7978 2 2 1 1 64 10 1 1 1 1 65
7979 2 1 1 1 66 1 1 2 1 1 65
7980 2 1 2 1 54 1 1 2 2 1 55
7981 2 1 1 5 61 1 1 2 1 1 49
7982 2 2 6 1 47 1 1 1 6 1 60
7982 3 2 6 1 22 2 1 1 6 1 60
7982 4 1 6 1 20 2 1 1 6 1 60
7983 2 2 6 1 54 1 1 1 1 2 52
7984 2 1 6 1 57 1 2 2 6 1 54
7984 3 2 6 1 28 2 2 2 6 1 54
7985 2 2 1 1 50 1 1 1 1 1 53
7985 3 2 1 1 9 2 1 1 1 1 53
7985 4 1 1 1 1 2 1 1 1 1 53
7986 2 1 1 1 22 10 2 1 1 1 22
7986 3 1 1 1 22 10 2 1 1 1 22
7987 2 2 1 1 83 1 1 1 1 1 85
7988 2 1 1 1 65 1 1 2 1 1 62
7989 2 2 7 5 34 1 1 1 7 2 37
7989 3 1 7 5 5 2 1 1 7 2 37
7990 2 2 2 1 12 2 1 2 2 1 36
7990 3 1 2 1 37 10 1 2 2 1 36
7991 2 2 1 1 60 1 1 1 1 1 63
7992 2 2 1 1 75 1 1 1 1 1 75
7992 3 1 1 1 36 8 1 1 1 1 75
7992 4 2 1 1 10 8 1 1 1 1 75
7993 2 1 1 1 59 1 1 2 1 1 59
7993 3 2 1 1 29 2 1 2 1 1 59
7993 4 1 2 1 21 3 1 2 1 1 59
7994 2 2 1 1 63 1 1 1 1 1 60
7995 2 2 1 1 57 1 1 1 1 1 55
7995 3 1 1 1 19 2 1 1 1 1 55
7995 4 2 1 1 16 2 1 1 1 1 55
7996 2 1 1 1 24 2 1 2 1 1 53
7997 2 2 1 1 68 1 1 1 1 1 66
7998 2 2 1 1 65 1 2 1 1 1 65
7999 2 2 4 1 59 1 1 1 4 1 65
7999 3 1 4 1 21 2 1 1 4 1 65
8000 2 1 1 1 45 1 1 2 1 1 45
8000 3 2 1 1 23 2 1 2 1 1 45
8000 4 1 1 1 77 4 1 2 1 1 45
8001 2 1 7 5 17 2 2 2 7 5 40
8001 3 2 7 5 6 2 2 2 7 5 40
8002 2 1 2 1 13 9 2 2 2 1 43
8003 2 2 1 1 42 1 1 1 1 1 43
8003 3 1 1 1 1 2 1 1 1 1 43
8004 2 2 1 1 85 4 2 1 1 1 61
8005 2 2 1 1 70 1 1 1 1 1 71
8006 2 2 1 1 15 2 1 2 1 1 44
8006 3 2 1 1 13 2 1 2 1 1 44
8007 2 1 7 2 10 2 2 2 7 2 46
8008 2 2 1 1 59 1 1 1 1 1 70
8008 3 2 1 1 30 2 1 1 1 1 70
8009 2 2 1 5 30 1 2 1 1 5 33
8009 3 1 1 5 10 2 2 1 1 5 33
8009 4 1 1 5 7 2 2 1 1 5 33
8010 2 2 1 1 61 9 1 2 1 1 87
8011 2 1 1 1 80 1 1 2 1 1 77
8012 2 1 1 1 52 1 1 2 1 1 54
8013 2 2 1 1 37 1 1 1 7 2 63
8013 3 2 1 1 56 6 1 1 7 2 63
8014 2 2 1 1 59 1 1 1 1 1 59
8015 2 1 1 1 18 2 2 2 1 1 48
8015 3 2 1 1 16 2 2 2 1 1 48
8016 2 2 1 1 61 1 1 1 1 1 62
8017 2 1 1 1 27 1 1 2 1 1 34
8017 3 1 1 1 16 2 1 2 1 1 34
8018 2 2 1 1 44 11 1 2 1 1 76
8019 2 2 6 1 44 1 1 1 6 1 51
8019 3 2 6 1 12 2 1 1 6 1 51
8020 2 1 1 1 75 1 1 2 1 1 60
8020 3 2 1 1 41 2 1 2 1 1 60
8021 2 2 1 1 90 4 1 1 1 1 59
8022 2 1 2 1 57 1 1 2 2 1 59
8023 2 2 1 1 60 1 1 1 1 1 69
8024 2 2 1 1 68 10 1 1 1 1 70
8025 2 1 1 1 59 1 1 2 1 1 55
8025 3 2 1 1 13 2 1 2 1 1 55
8026 2 1 1 5 48 10 1 1 3 1 54
8027 2 1 1 1 71 1 1 2 6 1 59
8027 3 1 1 1 30 2 1 2 6 1 59
8028 2 2 1 1 34 1 2 1 1 1 34
8028 3 1 1 1 4 2 2 1 1 1 34
8028 4 2 1 1 4 2 2 1 1 1 34
8029 2 2 1 1 77 1 1 1 1 1 77
8029 3 2 1 1 47 2 1 1 1 1 77
8030 2 1 1 2 50 1 1 2 8 2 48
8030 3 2 1 2 26 2 1 2 8 2 48
8031 2 1 6 1 27 10 2 1 1 1 25
8032 2 2 1 1 34 1 1 1 1 1 35
8032 3 1 1 1 10 2 1 1 1 1 35
8032 4 2 1 1 5 2 1 1 1 1 35
8033 2 1 1 1 30 1 1 2 1 1 29
8034 2 2 1 1 49 1 1 1 1 1 54
8035 2 2 6 1 30 1 1 1 6 1 35
8035 3 2 6 1 5 2 1 1 6 1 35
8036 2 2 1 1 42 1 1 1 1 1 43
8037 2 1 1 1 40 1 1 2 1 1 41
8037 3 1 1 1 11 2 1 2 1 1 41
8037 4 2 1 1 7 2 1 2 1 1 41
8038 2 1 1 1 32 1 2 2 1 1 31
8039 2 2 1 1 58 1 1 1 1 1 60
8040 2 1 1 1 23 10 2 2 1 1 22
8041 2 2 1 2 36 1 2 1 1 2 42
8041 3 2 1 2 16 2 2 1 1 2 42
8042 2 2 2 1 38 2 2 2 2 1 60
8043 2 2 1 1 61 1 1 1 1 1 65
8044 2 2 1 1 85 1 1 1 1 1 89
8045 2 1 1 1 43 1 1 2 1 1 43
8045 3 2 1 1 13 2 1 2 1 1 43
8045 4 1 1 1 8 2 1 2 1 1 43
8046 2 2 2 1 55 2 1 2 2 1 79
8046 3 1 2 1 69 6 1 2 2 1 79
8046 4 1 2 1 19 8 1 2 2 1 79
8047 2 2 1 1 70 1 1 1 1 1 72
8048 2 2 1 1 77 1 1 1 1 1 79
8049 2 2 1 1 51 1 1 1 1 1 60
8050 2 1 2 1 10 2 2 2 2 1 34
8051 2 1 1 1 32 1 1 2 1 1 33
8051 3 2 1 1 4 2 1 2 1 1 33
8052 2 1 1 1 29 1 2 2 1 1 28
8053 2 2 6 1 34 1 2 1 2 1 38
8053 3 2 2 1 3 2 2 1 2 1 38
8054 2 2 1 1 79 1 1 1 1 1 84
8054 3 2 1 1 46 2 1 1 1 1 84
8055 2 1 1 1 40 10 2 2 1 1 34
8056 2 2 1 1 50 1 1 1 1 1 52
8056 3 2 1 1 13 2 1 1 1 1 52
8057 2 2 1 1 54 1 1 1 1 1 54
8058 2 1 1 1 75 1 1 2 1 1 64
8059 2 2 1 1 46 1 2 1 1 1 45
8059 3 1 1 1 15 2 2 1 1 1 45
8059 4 1 1 1 13 2 2 1 1 1 45
8060 2 2 2 1 18 2 2 2 2 1 34
8060 3 2 2 1 12 2 2 2 2 1 34
8061 2 1 1 1 43 1 1 2 1 1 40
8061 3 2 1 1 10 2 1 2 1 1 40
8062 2 1 1 1 47 1 2 2 1 1 46
8062 3 2 1 1 6 2 2 2 1 1 46
8062 4 2 1 1 3 2 2 2 1 1 46
8063 2 2 2 1 54 1 1 1 2 1 55
8063 3 2 2 1 50 6 1 1 2 1 55
8064 2 2 1 1 68 1 1 1 1 1 68
8065 2 2 1 1 56 1 1 1 1 1 71
8065 3 2 1 1 17 2 1 1 1 1 71
8066 2 1 1 1 19 2 1 2 1 1 38
8066 3 1 1 1 8 2 1 2 1 1 38
8066 4 1 1 1 45 9 1 2 1 1 38
8067 2 2 1 1 74 1 1 1 1 1 74
8068 2 2 1 3 48 1 1 1 1 1 51
8069 2 2 1 1 61 1 1 1 1 1 60
8069 3 1 1 1 35 2 1 1 1 1 60
8070 2 1 2 1 10 2 1 2 2 1 40
8071 2 1 2 1 36 1 2 2 2 1 36
8071 3 1 2 1 1 2 2 2 2 1 36
8071 4 2 2 1 33 9 2 2 2 1 36
8072 2 2 1 1 61 1 1 1 1 1 61
8072 3 1 1 1 32 2 1 1 1 1 61
8073 2 1 1 1 45 1 1 2 1 1 42
8073 3 2 1 1 6 2 1 2 1 1 42
8073 4 2 1 1 4 2 1 2 1 1 42
8074 2 2 5 1 40 1 2 1 1 1 33
8075 2 1 1 1 5 2 1 1 1 1 37
8076 2 2 1 4 60 1 1 1 1 1 61
8076 3 2 1 1 27 2 1 1 1 1 61
8076 4 1 1 1 90 4 1 1 1 1 61
8077 2 2 1 1 33 1 1 1 1 1 34
8077 3 1 1 1 14 2 1 1 1 1 34
8077 4 2 1 1 12 2 1 1 1 1 34
8078 2 2 1 4 86 1 1 1 1 4 85
8078 3 1 1 4 49 2 1 1 1 4 85
8079 2 2 1 1 53 11 1 1 1 1 53
8080 2 1 1 1 46 1 1 2 1 1 46
8080 3 2 1 1 14 2 1 2 1 1 46
8080 4 1 1 1 11 2 1 2 1 1 46
8081 2 1 1 1 56 2 1 2 1 1 75
8082 2 2 1 1 45 1 1 1 1 1 47
8082 3 1 1 1 19 2 1 1 1 1 47
8082 4 1 1 1 15 2 1 1 1 1 47
8083 2 2 6 1 80 1 2 1 6 1 84
8083 3 1 6 1 24 8 2 1 6 1 84
8084 2 2 1 1 73 1 1 1 1 1 78
8085 2 2 1 1 41 1 1 1 1 1 41
8086 2 1 7 2 46 1 1 2 7 2 75
8087 2 1 8 1 8 2 2 2 8 1 33
8087 3 1 1 1 36 10 2 2 8 1 33
8088 2 1 2 1 28 1 2 2 2 1 26
8089 2 1 1 1 38 1 1 2 1 1 39
8089 3 2 1 1 22 2 1 2 1 1 39
8089 4 2 1 1 16 2 1 2 1 1 39
8090 2 1 2 1 29 8 1 2 2 1 64
8091 2 2 1 1 64 1 1 1 1 1 65
8091 3 2 1 1 24 2 1 1 1 1 65
8091 4 2 1 1 20 2 1 1 1 1 65
8092 2 2 1 2 24 2 2 2 1 2 43
8092 3 1 1 2 15 2 2 2 1 2 43
8092 4 1 1 2 11 2 2 2 1 2 43
8093 2 2 1 1 51 1 1 1 1 1 51
8093 3 1 1 1 18 2 1 1 1 1 51
8094 2 2 1 1 32 1 1 1 1 1 39
8094 3 2 1 1 4 2 1 1 1 1 39
8095 2 2 1 1 65 1 1 1 1 1 65
8096 2 2 1 1 63 1 1 1 1 1 69
8096 3 2 1 1 37 2 1 1 1 1 69
8097 2 1 1 1 55 6 1 1 1 1 59
8097 3 2 7 1 55 11 1 1 1 1 59
8098 2 2 6 1 29 1 2 1 6 1 32
8099 2 2 1 1 79 1 1 1 1 1 76
8100 2 2 1 1 84 1 1 1 1 1 81
8101 2 2 1 1 23 1 1 1 1 5 25
8102 2 1 1 1 23 2 1 1 1 1 61
8102 3 2 1 1 19 2 1 1 1 1 61
8102 4 2 1 1 19 2 1 1 1 1 61
8103 2 2 1 5 71 1 1 1 1 5 83
8104 2 2 7 5 19 8 2 1 7 5 72
8104 3 2 1 5 67 10 2 1 7 5 72
8105 2 1 1 3 13 2 2 2 1 3 39
8105 3 2 1 3 10 2 2 2 1 3 39
8105 4 2 1 3 44 6 2 2 1 3 39
8106 2 2 3 1 49 1 1 1 1 1 64
8107 2 2 1 1 74 1 1 1 1 1 76
8107 3 1 1 1 41 2 1 1 1 1 76
8107 4 2 1 1 82 6 1 1 1 1 76
8108 2 2 1 1 48 1 1 1 1 1 49
8109 2 1 2 1 19 2 2 2 2 1 39
8109 3 1 2 1 4 2 2 2 2 1 39
8110 2 1 1 1 59 10 1 2 1 1 66
8111 2 1 1 1 43 1 1 2 2 1 43
8112 2 1 1 5 15 2 1 2 1 5 54
8113 2 2 9 1 7 2 1 1 8 1 38
8113 3 1 9 1 4 2 1 1 8 1 38
8114 2 1 1 1 54 1 1 2 1 1 50
8114 3 2 1 1 24 2 1 2 1 1 50
8115 2 2 2 1 59 1 1 1 2 1 66
8115 3 2 2 1 18 2 1 1 2 1 66
8116 2 2 1 1 54 1 1 1 1 1 55
8117 2 2 1 1 50 1 1 1 1 1 33
8117 3 1 1 1 20 2 1 1 1 1 33
8117 4 1 1 1 23 6 1 1 1 1 33
8118 2 1 1 1 74 1 1 2 1 1 73
8119 2 1 2 1 58 1 1 2 2 1 47
8119 3 2 2 1 20 2 1 2 2 1 47
8119 4 2 2 1 16 2 1 2 2 1 47
8120 2 2 1 1 54 1 1 1 1 1 55
8120 3 2 1 1 24 2 1 1 1 1 55
8121 2 2 1 1 43 2 1 2 1 1 70
8122 2 1 1 1 63 4 2 2 1 1 40
8122 3 2 1 1 62 4 2 2 1 1 40
8123 2 2 1 1 57 1 1 1 1 1 64
8124 2 2 1 1 61 1 1 1 1 1 62
8125 2 2 2 1 26 2 2 2 2 1 64
8126 2 1 7 2 41 1 2 2 7 2 44
8126 3 1 7 2 17 2 2 2 7 2 44
8126 4 1 7 2 9 2 2 2 7 2 44
8127 2 2 1 1 22 8 1 2 1 1 65
8128 2 1 1 1 53 2 1 2 1 1 82
8129 2 1 1 1 13 2 2 2 1 1 35
8129 3 2 1 1 9 2 2 2 1 1 35
8130 2 1 1 1 57 4 2 1 1 1 24
8131 2 2 1 1 80 1 1 1 1 1 82
8132 2 2 1 1 75 1 1 1 1 1 75
8133 2 2 1 1 46 1 1 1 1 1 43
8133 3 1 1 1 18 2 1 1 1 1 43
8134 2 2 1 1 47 1 1 1 1 1 47
8134 3 1 1 1 16 2 1 1 1 1 47
8134 4 1 1 1 13 2 1 1 1 1 47
8135 2 2 1 1 33 1 2 1 1 1 33
8136 2 1 6 1 10 2 2 2 8 1 38
8136 3 2 6 1 7 2 2 2 8 1 38
8137 2 1 3 1 41 1 1 2 3 1 45
8138 2 1 1 1 43 1 1 2 1 1 40
8139 2 2 1 1 52 9 2 2 1 1 25
8139 3 1 1 1 27 9 2 2 1 1 25
8139 4 2 1 1 1 9 2 2 1 1 25
8140 2 1 1 3 39 1 1 2 1 5 40
8140 3 2 1 3 3 2 1 2 1 5 40
8140 4 1 1 5 1 2 1 2 1 5 40
8141 2 2 1 1 61 1 1 1 1 1 62
8141 3 2 1 1 20 8 1 1 1 1 62
8142 2 1 2 1 17 2 1 2 2 1 47
8143 2 1 1 1 96 1 2 2 1 1 96
8144 2 1 1 1 21 9 2 1 1 1 30
8145 2 2 1 1 83 1 1 1 1 1 86
8146 2 2 1 1 56 1 1 1 1 1 57
8146 3 1 8 5 12 2 1 1 1 1 57
8147 2 2 7 3 16 2 2 2 7 3 37
8147 3 1 7 3 23 9 2 2 7 3 37
8148 2 2 1 1 56 1 1 1 1 1 60
8148 3 1 1 1 28 2 1 1 1 1 60
8149 2 2 1 1 56 1 1 1 1 1 59
8150 2 2 1 1 40 1 1 1 8 1 39
8150 3 1 8 1 10 2 1 1 8 1 39
8150 4 1 1 1 15 2 1 1 8 1 39
8151 2 2 2 1 28 10 2 1 7 1 28
8152 2 2 1 1 54 1 1 1 1 1 58
8153 2 1 1 1 48 1 1 2 1 1 49
8153 3 2 1 1 13 2 1 2 1 1 49
8153 4 2 1 1 9 2 1 2 1 1 49
8154 2 2 1 1 55 1 1 1 1 1 56
8155 2 1 1 1 27 10 2 1 1 1 33
8156 2 2 1 2 29 1 1 1 1 2 28
8156 3 2 1 2 5 2 1 1 1 2 28
8156 4 2 1 2 4 2 1 1 1 2 28
8157 2 2 1 1 32 1 2 1 1 1 31
8157 3 2 1 1 1 2 2 1 1 1 31
8158 2 1 2 4 53 4 2 1 2 4 26
8158 3 2 2 4 55 9 2 1 2 4 26
8158 4 1 2 4 24 9 2 1 2 4 26
8159 2 2 1 1 60 1 1 1 1 1 69
8160 2 2 1 1 50 1 1 1 1 4 51
8160 3 1 1 4 14 2 1 1 1 4 51
8160 4 2 1 1 24 2 1 1 1 4 51
8161 2 1 1 1 71 1 1 2 1 1 67
8162 2 1 1 1 5 2 2 2 1 1 37
8162 3 1 1 1 2 2 2 2 1 1 37
8162 4 1 1 1 32 10 2 2 1 1 37
8163 2 1 2 1 26 8 1 1 2 1 62
8164 2 2 1 1 72 1 1 1 1 1 76
8165 2 1 1 1 42 1 1 2 1 1 39
8165 3 1 1 1 8 2 1 2 1 1 39
8165 4 1 1 1 5 2 1 2 1 1 39
8166 2 2 1 1 50 1 1 1 1 1 52
8166 3 1 1 1 13 2 1 1 1 1 52
8167 2 1 1 1 46 1 1 2 1 1 55
8167 3 2 1 1 14 2 1 2 1 1 55
8168 2 2 1 1 31 1 1 1 1 1 30
8168 3 2 1 1 4 2 1 1 1 1 30
8168 4 1 1 1 1 2 1 1 1 1 30
8169 2 2 1 1 12 2 1 2 1 1 35
8169 3 1 1 1 8 2 1 2 1 1 35
8169 4 1 1 1 37 10 1 2 1 1 35
8170 2 2 1 1 36 1 1 1 1 1 42
8170 3 1 1 1 7 2 1 1 1 1 42
8171 2 1 2 1 5 2 2 2 2 1 32
8171 3 1 2 1 36 10 2 2 2 1 32
8172 2 2 1 1 29 1 2 1 1 1 28
8172 3 2 1 1 1 2 2 1 1 1 28
8173 2 1 1 1 57 1 1 2 1 1 54
8173 3 2 1 1 60 6 1 2 1 1 54
8174 2 2 4 1 49 1 1 1 9 1 49
8174 3 2 4 1 21 2 1 1 9 1 49
8174 4 1 4 1 10 2 1 1 9 1 49
8175 2 2 1 1 79 1 1 1 1 1 82
8176 2 2 1 1 56 1 1 1 1 1 65
8177 2 1 1 1 66 1 1 2 1 1 64
8177 3 1 1 1 30 2 1 2 1 1 64
8178 2 2 1 1 20 2 1 2 1 1 46
8178 3 1 1 1 14 2 1 2 1 1 46
8179 2 2 1 1 15 2 1 1 1 1 46
8179 3 2 1 1 14 2 1 1 1 1 46
8180 2 2 2 1 57 1 1 1 2 1 58
8181 2 2 1 4 37 1 1 1 1 4 40
8181 3 1 1 4 8 2 1 1 1 4 40
8181 4 1 1 4 4 2 1 1 1 4 40
8182 2 2 1 1 55 1 1 1 1 1 58
8183 2 2 1 1 30 10 1 1 1 1 31
8184 2 1 1 3 52 1 1 2 1 1 56
8184 3 2 1 3 20 2 1 2 1 1 56
8185 2 1 1 1 41 1 2 2 1 1 39
8185 3 2 1 1 12 2 2 2 1 1 39
8185 4 2 1 1 8 2 2 2 1 1 39
8186 2 1 2 1 21 2 1 2 2 1 44
8187 2 2 1 1 47 1 1 1 1 1 45
8188 2 2 1 1 53 1 1 1 1 1 59
8188 3 1 1 1 17 2 1 1 1 1 59
8188 4 1 1 1 11 2 1 1 1 1 59
8189 2 1 2 1 52 1 1 2 2 1 50
8190 2 1 1 1 27 10 2 1 1 1 26
8191 2 1 1 1 68 1 1 2 1 1 64
8192 2 2 1 1 10 2 1 2 1 1 37
8193 2 2 1 1 17 2 1 1 1 1 43
8193 3 2 1 1 15 2 1 1 1 1 43
8194 2 2 1 1 54 1 1 1 1 1 53
8195 2 2 1 1 49 1 1 1 1 1 52
8195 3 1 1 1 28 2 1 1 1 1 52
8196 2 2 1 1 64 1 1 1 1 1 65
8197 2 1 3 2 34 1 2 2 3 2 31
8197 3 2 3 2 8 2 2 2 3 2 31
8197 4 1 3 2 6 2 2 2 3 2 31
8198 2 2 1 1 57 1 1 1 1 1 53
8199 2 2 1 1 70 10 1 1 1 1 68
8200 2 2 1 1 62 1 1 1 1 1 61
8201 2 1 1 1 60 1 1 2 1 1 58
8202 2 1 7 2 5 2 2 1 7 2 23
8202 3 2 7 2 27 10 2 1 7 2 23
8203 2 2 1 1 62 1 1 1 1 1 69
8203 3 1 1 1 18 2 1 1 1 1 69
8203 4 2 8 5 16 2 1 1 1 1 69
8204 2 2 1 1 54 1 1 1 1 1 54
8205 2 2 1 1 61 1 1 1 1 1 61
8206 2 2 6 1 27 1 1 1 6 1 33
8206 3 1 6 1 2 2 1 1 6 1 33
8207 2 2 2 1 37 2 1 2 2 1 57
8208 2 2 1 1 64 1 1 1 1 1 59
8209 2 2 1 1 67 1 1 1 1 1 68
8210 2 2 1 1 57 1 1 1 1 1 56
8211 2 2 1 1 42 2 1 2 1 1 72
8211 3 2 1 1 66 10 1 2 1 1 72
8211 4 2 1 1 24 11 1 2 1 1 72
8212 2 2 1 1 66 1 1 1 1 1 57
8213 2 1 6 1 60 1 1 2 6 1 59
8213 3 2 6 1 17 2 1 2 6 1 59
8214 2 1 1 1 61 1 1 2 1 1 59
8215 2 1 1 1 52 1 1 2 1 1 48
8216 2 2 5 1 63 1 1 1 5 1 66
8217 2 1 1 1 64 1 2 2 1 1 63
8218 2 1 1 1 73 10 2 1 1 1 41
8219 2 2 8 5 24 2 1 2 8 5 50
8219 3 1 8 5 6 8 1 2 8 5 50
8219 4 1 8 5 2 8 1 2 8 5 50
8220 2 2 1 1 46 1 1 1 1 1 48
8220 3 1 1 1 8 2 1 1 1 1 48
8220 4 1 1 1 4 2 1 1 1 1 48
8221 2 2 1 1 48 1 1 1 1 1 55
8222 2 2 1 1 52 10 1 2 1 1 49
8223 2 2 1 1 62 1 1 1 1 1 78
8224 2 2 1 1 29 10 1 1 1 1 31
8225 2 1 1 2 14 2 2 2 1 2 32
8225 3 1 1 2 33 10 2 2 1 2 32
8226 2 2 1 1 69 1 1 1 1 1 70
8227 2 2 1 1 31 1 1 1 1 1 33
8227 3 2 1 1 15 2 1 1 1 1 33
8228 2 2 1 1 81 1 1 1 1 1 95
8229 2 2 1 1 52 1 1 1 1 2 53
8230 2 2 1 1 62 1 1 1 1 1 67
8231 2 2 1 1 48 1 1 1 1 1 45
8231 3 1 1 1 18 2 1 1 1 1 45
8231 4 2 1 1 12 2 1 1 1 1 45
8232 2 1 3 1 38 2 2 2 3 1 54
8233 2 2 1 1 20 2 2 2 1 1 52
8234 2 2 1 1 50 1 1 1 1 1 49
8234 3 1 1 1 17 2 1 1 1 1 49
8235 2 1 1 2 29 2 2 2 1 2 51
8236 2 1 1 1 21 9 1 1 1 1 44
8236 3 1 1 1 44 10 1 1 1 1 44
8237 2 2 6 1 26 10 2 1 1 1 26
8238 2 2 2 1 58 1 1 1 1 1 57
8238 3 1 2 1 24 2 1 1 1 1 57
8239 2 2 1 1 49 1 1 1 1 1 52
8239 3 2 1 1 22 2 1 1 1 1 52
8239 4 1 1 1 19 2 1 1 1 1 52
8240 2 1 1 1 21 6 2 1 1 1 25
8240 3 1 1 1 31 10 2 1 1 1 25
8241 2 2 1 1 44 1 1 1 1 1 46
8241 3 2 1 1 8 2 1 1 1 1 46
8241 4 1 1 1 6 2 1 1 1 1 46
8242 2 1 1 1 65 1 1 2 1 1 58
8243 2 2 1 1 64 1 1 1 1 1 70
8244 2 2 1 1 34 10 2 1 1 1 29
8244 3 2 1 1 17 11 2 1 1 1 29
8245 2 2 1 1 57 10 2 1 1 1 65
8246 2 1 1 1 17 2 1 2 1 1 43
8247 2 2 2 1 6 2 2 2 2 1 46
8248 2 2 1 5 37 10 2 1 7 1 30
8248 3 1 8 1 16 11 2 1 7 1 30
8248 4 2 8 5 13 11 2 1 7 1 30
8249 2 2 1 1 47 1 1 1 1 1 48
8250 2 1 1 1 48 1 1 2 1 1 43
8250 3 2 1 1 15 2 1 2 1 1 43
8250 4 2 1 1 11 2 1 2 1 1 43
8251 2 2 7 2 54 1 2 1 8 2 60
8252 2 1 1 1 32 1 1 2 1 1 31
8253 2 2 1 1 66 1 1 1 1 1 66
8254 2 1 1 1 33 1 1 2 1 1 33
8254 3 2 1 1 6 2 1 2 1 1 33
8254 4 2 1 1 4 2 1 2 1 1 33
8255 2 1 4 1 37 1 1 2 4 1 37
8255 3 1 4 1 4 2 1 2 4 1 37
8255 4 2 4 1 1 2 1 2 4 1 37
8256 2 2 1 1 19 10 2 1 1 1 21
8257 2 1 1 1 85 1 1 2 1 1 83
8258 2 2 2 1 64 1 2 1 2 1 70
8259 2 2 1 2 73 1 1 1 1 2 79
8260 2 2 1 1 35 10 2 1 1 1 25
8261 2 2 1 1 48 1 1 1 1 1 53
8261 3 1 1 1 15 2 1 1 1 1 53
8262 2 1 2 1 34 1 2 2 1 1 34
8262 3 2 8 1 8 2 2 2 1 1 34
8262 4 1 8 1 7 2 2 2 1 1 34
8263 2 2 1 1 26 1 1 1 1 1 26
8263 3 2 1 1 19 11 1 1 1 1 26
8264 2 2 1 1 63 1 1 1 1 1 65
8265 2 1 2 1 30 1 1 2 1 1 31
8265 3 1 8 1 5 2 1 2 1 1 31
8266 2 1 1 1 48 1 1 2 1 1 47
8266 3 1 1 1 11 2 1 2 1 1 47
8266 4 2 1 1 8 2 1 2 1 1 47
8267 2 1 7 2 44 1 1 2 1 1 41
8267 3 1 1 1 16 2 1 2 1 1 41
8267 4 1 1 2 15 2 1 2 1 1 41
8268 2 2 1 1 31 2 1 1 1 1 65
8268 3 2 1 1 4 8 1 1 1 1 65
8268 4 1 1 1 28 3 1 1 1 1 65
8269 2 2 1 1 61 1 1 1 1 1 61
8270 2 2 1 1 48 1 1 1 1 1 49
8271 2 2 1 1 66 1 1 1 1 1 64
8272 2 1 1 1 31 1 2 2 1 1 31
8273 2 2 1 1 49 1 1 1 1 1 50
8273 3 2 1 1 21 2 1 1 1 1 50
8273 4 2 1 1 13 2 1 1 1 1 50
8274 2 2 1 1 40 1 1 1 1 1 40
8274 3 1 1 1 7 2 1 1 1 1 40
8274 4 1 1 1 4 2 1 1 1 1 40
8275 2 2 1 1 66 1 1 1 1 1 68
8276 2 2 1 1 85 4 1 2 1 1 59
8277 2 2 1 1 60 1 1 1 1 1 62
8278 2 2 1 1 59 1 1 1 1 1 65
8279 2 2 1 1 80 1 1 1 1 1 75
8280 2 1 1 1 55 1 1 2 1 1 43
8280 3 1 1 1 9 2 1 2 1 1 43
8281 2 2 1 1 44 1 2 1 1 1 46
8281 3 2 1 1 23 2 2 1 1 1 46
8281 4 2 1 1 20 2 2 1 1 1 46
8282 2 2 1 1 59 1 1 1 1 1 59
8282 3 2 1 1 24 2 1 1 1 1 59
8283 2 2 4 1 63 1 1 1 1 1 60
8284 2 2 1 1 34 1 1 1 1 1 36
8284 3 1 1 1 7 2 1 1 1 1 36
8284 4 2 1 1 5 2 1 1 1 1 36
8285 2 1 1 1 44 1 2 2 1 1 41
8285 3 1 1 1 23 2 2 2 1 1 41
8285 4 2 1 1 16 2 2 2 1 1 41
8286 2 2 1 1 66 1 1 1 1 1 65
8287 2 2 1 1 42 1 1 1 6 1 42
8287 3 1 1 1 12 2 1 1 6 1 42
8288 2 2 2 1 18 2 2 2 2 1 45
8289 2 1 7 2 30 1 2 2 7 2 26
8289 3 2 7 2 6 2 2 2 7 2 26
8290 2 2 1 2 32 6 2 1 1 2 30
8290 3 2 1 2 19 6 2 1 1 2 30
8290 4 2 1 2 57 4 2 1 1 2 30
8291 2 1 1 1 82 1 1 2 1 1 78
8292 2 2 1 1 64 1 1 1 1 1 77
8293 2 1 2 1 26 2 1 2 2 1 58
8293 3 1 2 1 22 11 1 2 2 1 58
8293 4 2 2 1 21 11 1 2 2 1 58
8294 2 1 2 1 31 9 1 1 2 1 66
8294 3 1 2 1 53 11 1 1 2 1 66
8295 2 2 1 1 58 1 1 1 1 1 60
8295 3 2 8 1 13 2 1 1 1 1 60
8296 2 1 1 1 31 1 1 2 1 1 29
8296 3 1 1 1 6 2 1 2 1 1 29
8296 4 1 1 1 12 2 1 2 1 1 29
8297 2 2 1 1 7 2 1 2 1 1 37
8297 3 1 1 1 3 2 1 2 1 1 37
8297 4 1 1 1 35 9 1 2 1 1 37
8298 2 2 8 1 75 1 2 1 7 1 78
8299 2 1 2 1 47 1 1 2 2 1 42
8299 3 1 2 1 14 2 1 2 2 1 42
8299 4 2 2 1 8 2 1 2 2 1 42
8300 2 2 1 1 62 1 1 1 1 1 62
8301 2 2 1 1 62 1 1 1 1 1 61
8301 3 1 1 1 27 2 1 1 1 1 61
8302 2 2 1 1 31 1 1 1 1 1 32
8302 3 1 1 1 3 2 1 1 1 1 32
8303 2 1 2 1 41 2 1 2 2 1 64
8304 2 2 1 1 56 1 1 1 1 1 58
