"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner" "HHGender" "HHRace" "HHHisp" "HHAge" "HHRelate"
4527 2 2 4 1 55 5 1 1 4 1 29 1
4527 3 2 4 1 28 11 1 1 4 1 29 1
4528 2 2 1 1 43 3 2 2 1 1 66 1
4529 2 2 2 1 71 2 2 1 2 1 70 1
4529 3 1 2 1 45 3 2 1 2 1 70 1
4529 4 1 2 1 16 9 2 1 2 1 70 1
4530 2 2 1 1 71 2 1 1 1 1 69 1
4531 2 2 1 1 75 2 1 1 1 1 77 1
4532 2 2 1 1 35 2 1 1 1 1 36 1
4532 3 1 1 1 8 3 1 1 1 1 36 1
4533 2 2 1 1 54 2 1 1 1 1 48 1
4533 3 2 1 1 17 3 1 1 1 1 48 1
4534 2 2 1 1 7 3 2 1 1 1 36 1
4535 2 1 7 2 40 3 1 2 7 2 68 1
4536 2 2 1 1 27 2 1 1 1 1 29 1
4537 2 2 1 1 46 2 1 1 1 1 45 1
4537 3 2 1 1 11 3 1 1 1 1 45 1
4537 4 1 1 1 8 3 1 1 1 1 45 1
4538 2 2 1 1 64 2 1 1 1 1 72 1
4539 2 2 1 1 68 11 2 1 1 1 74 1
4540 2 1 1 1 37 2 1 2 1 1 34 1
4540 3 1 1 1 7 3 1 2 1 1 34 1
4540 4 2 1 1 7 3 1 2 1 1 34 1
4541 2 2 1 1 40 2 1 1 1 1 41 1
4541 3 2 1 1 12 3 1 1 1 1 41 1
4541 4 2 1 1 8 3 1 1 1 1 41 1
4542 2 2 3 1 10 3 1 2 3 1 45 1
4542 3 1 3 1 50 11 1 2 3 1 45 1
4543 2 2 1 1 5 10 1 2 1 1 47 1
4544 2 2 1 3 33 2 2 1 2 1 41 1
4544 3 1 8 1 9 3 2 1 2 1 41 1
4545 2 2 7 2 43 2 1 1 7 2 41 1
4545 3 1 7 2 10 3 1 1 7 2 41 1
4545 4 2 7 2 2 3 1 1 7 2 41 1
4546 2 2 1 1 56 2 1 1 1 1 64 1
4546 3 1 1 1 21 3 1 1 1 1 64 1
4547 2 1 1 1 77 2 1 2 1 1 75 1
4548 2 2 8 1 6 3 2 2 1 1 26 1
4548 3 1 8 1 1 3 2 2 1 1 26 1
4548 4 1 2 1 26 11 2 2 1 1 26 1
4549 2 2 1 1 31 3 1 2 1 1 61 1
4549 3 1 1 1 3 9 1 2 1 1 61 1
4549 4 1 1 1 28 4 1 2 1 1 61 1
4550 2 1 1 1 56 2 1 2 1 1 54 1
4551 2 2 1 1 53 2 1 1 1 1 56 1
4551 3 2 1 1 27 3 1 1 1 1 56 1
4552 2 2 1 1 38 2 1 1 1 1 39 1
4552 3 2 1 1 16 3 1 1 1 1 39 1
4553 2 1 1 1 19 3 1 2 1 1 49 1
4553 3 2 1 1 15 3 1 2 1 1 49 1
4553 4 1 1 1 11 3 1 2 1 1 49 1
4554 2 2 1 1 38 2 1 1 1 1 46 1
4555 2 2 1 1 14 3 2 2 1 1 49 1
4556 2 1 1 1 33 2 1 2 1 1 30 1
4557 2 1 1 1 45 2 1 2 1 1 48 1
4557 3 1 1 1 12 3 1 2 1 1 48 1
4558 2 2 1 3 69 2 1 1 1 3 71 1
4559 2 2 1 1 44 11 1 2 1 1 58 1
4560 2 1 1 1 50 2 1 2 1 1 41 1
4560 3 1 1 1 18 3 1 2 1 1 41 1
4560 4 1 1 1 16 3 1 2 1 1 41 1
4561 2 1 1 1 48 2 1 2 1 1 45 1
4561 3 1 1 1 16 3 1 2 1 1 45 1
4561 4 1 1 1 14 3 1 2 1 1 45 1
4562 2 2 1 1 45 2 1 1 1 1 47 1
4562 3 2 1 1 16 3 1 1 1 1 47 1
4563 2 2 1 1 22 11 2 1 1 1 33 1
4564 2 1 1 1 56 2 2 2 1 1 51 1
4565 2 2 1 2 48 2 1 1 1 2 53 1
4565 3 1 1 2 24 3 1 1 1 2 53 1
4565 4 1 1 2 21 3 1 1 1 2 53 1
4566 2 2 1 1 63 2 1 1 1 1 67 1
4567 2 2 1 1 62 2 1 1 1 1 60 1
4568 2 2 1 1 61 2 1 1 1 1 64 1
4569 2 2 1 1 71 2 1 1 1 1 70 1
4570 2 2 2 1 56 2 1 1 2 1 54 1
4571 2 2 1 3 16 3 2 2 1 3 33 1
4571 3 1 1 3 12 3 2 2 1 3 33 1
4572 2 1 1 1 17 3 1 2 1 1 42 1
4572 3 2 1 1 14 3 1 2 1 1 42 1
4573 2 1 2 1 10 3 2 1 2 1 29 1
4574 2 1 1 1 72 2 1 2 1 1 62 1
4575 2 1 1 1 21 11 2 1 1 1 21 1
4576 2 1 1 2 33 2 1 2 1 1 29 1
4577 2 1 1 1 67 2 2 2 1 1 62 1
4578 2 2 1 1 55 2 1 1 1 1 62 1
4579 2 2 1 1 48 2 1 1 1 1 58 1
4580 2 1 2 1 28 3 1 2 2 1 70 1
4580 3 2 2 1 70 7 1 2 2 1 70 1
4581 2 1 2 1 56 2 1 2 2 1 55 1
4582 2 1 1 1 45 2 1 2 1 1 39 1
4582 3 1 1 1 4 3 1 2 1 1 39 1
4582 4 2 1 1 1 3 1 2 1 1 39 1
4583 2 1 1 1 51 3 2 2 1 1 70 1
4583 3 1 1 1 51 12 2 2 1 1 70 1
4584 2 1 1 1 40 2 2 2 1 1 28 1
4584 3 2 1 1 11 3 2 2 1 1 28 1
4584 4 2 1 1 2 3 2 2 1 1 28 1
4585 2 1 1 1 8 3 2 1 1 1 42 1
4585 3 1 1 1 7 3 2 1 1 1 42 1
4585 4 2 1 1 66 5 2 1 1 1 42 1
4586 2 2 1 1 55 11 2 1 1 1 48 1
4587 2 2 8 1 65 2 2 1 9 1 65 1
4588 2 2 7 2 77 5 1 1 7 2 43 1
4589 2 2 1 1 62 2 1 1 1 1 62 1
4589 3 1 1 1 16 3 1 1 1 1 62 1
4590 2 1 1 1 54 2 1 2 1 1 59 1
4591 2 2 1 1 48 2 2 1 1 1 53 1
4592 2 2 1 1 42 10 2 1 1 1 40 1
4593 2 2 1 1 58 2 1 1 1 1 59 1
4594 2 1 1 1 60 2 1 2 1 2 55 1
4595 2 1 2 1 66 2 1 2 2 1 66 1
4596 2 1 4 1 30 7 1 2 9 1 34 1
4597 2 2 7 1 53 11 1 1 7 1 70 1
4598 2 2 1 2 76 2 1 1 1 2 77 1
4598 3 1 1 2 49 3 1 1 1 2 77 1
4599 2 2 1 1 46 2 1 1 1 1 68 1
4600 2 1 1 1 49 2 1 2 1 1 54 1
4600 3 1 1 1 76 5 1 2 1 1 54 1
4600 4 2 1 2 75 5 1 2 1 1 54 1
4601 2 2 2 1 22 10 2 2 2 5 57 1
4601 3 1 2 1 3 10 2 2 2 5 57 1
4602 2 2 1 1 64 2 1 1 1 1 64 1
4602 3 2 1 1 44 3 1 1 1 1 64 1
4603 2 2 1 1 25 11 2 1 1 1 27 1
4604 2 2 2 1 56 2 1 1 2 1 57 1
4604 3 2 2 1 80 5 1 1 2 1 57 1
4605 2 1 1 1 43 3 1 2 1 1 69 1
4606 2 2 1 1 1 3 2 1 1 1 32 1
4606 3 2 1 1 29 11 2 1 1 1 32 1
4607 2 2 6 1 49 2 1 1 1 1 65 1
4607 3 1 8 1 17 3 1 1 1 1 65 1
4607 4 2 6 1 79 6 1 1 1 1 65 1
4608 2 2 1 1 27 2 2 1 1 1 27 1
4609 2 2 1 1 53 2 1 1 1 1 57 1
4610 2 2 1 1 54 2 1 1 1 1 72 1
4610 3 2 1 1 94 10 1 1 1 1 72 1
4611 2 1 1 1 15 3 1 1 1 1 39 1
4612 2 2 1 1 10 9 1 2 1 1 53 1
4613 2 2 1 1 46 2 2 1 1 1 46 1
4613 3 2 1 1 14 3 2 1 1 1 46 1
4614 2 1 2 1 20 3 2 1 2 1 59 1
4615 2 1 1 1 53 2 2 2 1 1 37 1
4615 3 2 1 1 14 3 2 2 1 1 37 1
4615 4 1 1 1 12 3 2 2 1 1 37 1
4616 2 2 1 1 70 2 1 1 1 1 71 1
4617 2 2 1 1 76 2 2 1 1 1 79 1
4618 2 1 1 1 73 12 1 2 1 1 54 1
4619 2 1 1 1 63 2 1 2 1 1 55 1
4620 2 1 1 1 6 3 2 2 1 1 37 1
4621 2 2 1 1 60 2 1 1 1 1 64 1
4622 2 2 1 1 83 2 1 1 1 1 82 1
4623 2 1 1 1 21 3 1 2 1 1 42 1
4624 2 1 1 1 69 2 1 2 1 1 68 1
4625 2 1 1 1 44 2 1 2 1 1 43 1
4625 3 2 1 1 15 3 1 2 1 1 43 1
4625 4 2 1 1 14 3 1 2 1 1 43 1
4626 2 2 1 1 71 2 1 1 1 1 75 1
4626 3 1 1 1 50 3 1 1 1 1 75 1
4626 4 2 1 1 54 10 1 1 1 1 75 1
4627 2 2 1 1 50 2 1 1 1 1 51 1
4627 3 2 1 1 16 3 1 1 1 1 51 1
4628 2 2 1 2 38 2 1 1 1 2 45 1
4628 3 1 1 2 12 3 1 1 1 2 45 1
4628 4 2 1 2 3 3 1 1 1 2 45 1
4629 2 2 1 1 55 2 1 1 1 1 62 1
4629 3 1 1 1 20 3 1 1 1 1 62 1
4630 2 1 1 1 27 11 1 2 1 1 28 1
4631 2 1 4 1 24 12 2 1 4 1 27 1
4632 2 2 1 1 39 2 1 1 1 1 39 1
4632 3 1 1 1 11 3 1 1 1 1 39 1
4632 4 2 1 1 18 3 1 1 1 1 39 1
4633 2 2 1 5 55 2 2 1 1 5 58 1
4634 2 2 1 1 12 3 2 1 8 1 46 1
4634 3 1 1 1 9 3 2 1 8 1 46 1
4635 2 1 7 5 32 2 1 2 1 1 29 1
4635 3 1 1 1 25 7 1 2 1 1 29 1
4635 4 2 7 5 29 10 1 2 1 1 29 1
4636 2 2 1 1 56 2 1 1 1 1 62 1
4636 3 1 1 1 22 3 1 1 1 1 62 1
4637 2 2 2 1 23 3 1 2 2 1 54 1
4638 2 2 6 1 56 2 1 1 1 1 49 1
4639 2 2 1 1 51 2 1 1 1 1 51 1
4639 3 1 1 1 26 3 1 1 1 1 51 1
4639 4 2 1 1 21 3 1 1 1 1 51 1
4640 2 2 1 1 26 2 2 1 1 1 26 1
4641 2 1 1 1 56 2 1 2 1 1 53 1
4642 2 1 1 1 65 2 1 2 1 1 70 1
4643 2 2 1 1 64 2 1 1 1 1 69 1
4643 3 1 1 1 30 3 1 1 1 1 69 1
4643 4 2 1 1 30 4 1 1 1 1 69 1
4644 2 2 1 1 67 2 1 1 1 1 67 1
4645 2 2 1 1 44 2 1 1 1 1 51 1
4645 3 1 1 1 15 3 1 1 1 1 51 1
4645 4 2 1 1 20 3 1 1 1 1 51 1
4646 2 2 1 1 51 2 1 1 1 1 55 1
4646 3 1 1 1 15 3 1 1 1 1 55 1
4647 2 1 1 1 57 2 1 2 1 1 53 1
4648 2 2 1 1 52 2 1 1 1 1 45 1
4648 3 1 1 1 18 3 1 1 1 1 45 1
4649 2 1 2 1 47 2 2 2 2 1 53 1
4650 2 2 1 1 70 2 1 1 1 1 71 1
4651 2 1 1 1 54 2 1 2 1 1 53 1
4651 3 2 1 1 32 3 1 2 1 1 53 1
4652 2 1 1 1 88 2 1 2 1 1 78 1
4653 2 1 1 1 54 2 1 2 1 1 44 1
4653 3 2 1 1 7 3 1 2 1 1 44 1
4654 2 2 1 1 36 2 1 1 1 1 35 1
4654 3 2 1 1 14 3 1 1 1 1 35 1
4654 4 2 1 1 9 3 1 1 1 1 35 1
4655 2 2 4 1 57 2 1 1 4 1 65 1
4655 3 2 4 1 32 3 1 1 4 1 65 1
4656 2 2 1 1 51 2 1 1 1 1 53 1
4656 3 2 1 1 14 3 1 1 1 1 53 1
4657 2 2 5 1 2 3 2 2 1 1 19 1
4657 3 1 5 1 21 11 2 2 1 1 19 1
4658 2 1 2 1 18 3 2 2 2 1 40 1
4659 2 2 1 1 47 2 2 1 1 1 50 1
4660 2 2 1 1 71 2 1 1 1 1 78 1
4661 2 1 1 1 55 2 1 2 1 1 42 1
4661 3 2 1 5 12 9 1 2 1 1 42 1
4662 2 2 2 1 49 2 2 1 2 1 52 1
4663 2 1 1 1 36 11 2 2 1 1 27 1
4664 2 2 1 1 73 2 1 1 1 1 73 1
4665 2 2 1 1 56 2 1 1 1 1 57 1
4666 2 1 1 1 21 3 2 1 1 1 44 1
4667 2 1 1 1 53 2 1 2 1 1 51 1
4667 3 2 1 1 12 3 1 2 1 1 51 1
4668 2 2 1 1 42 2 1 1 1 1 44 1
4668 3 2 1 1 18 3 1 1 1 1 44 1
4669 2 2 1 1 43 2 1 1 1 1 44 1
4669 3 1 1 1 12 3 1 1 1 1 44 1
4669 4 2 1 1 10 3 1 1 1 1 44 1
4670 2 1 1 1 31 2 1 2 1 1 30 1
4670 3 1 1 1 10 3 1 2 1 1 30 1
4670 4 2 1 1 8 3 1 2 1 1 30 1
4671 2 2 1 1 57 2 1 1 1 1 67 1
4672 2 2 1 1 51 2 1 1 1 1 56 1
4673 2 2 1 1 56 2 1 1 1 1 61 1
4674 2 1 1 1 61 11 1 2 1 1 61 1
4675 2 1 2 1 56 7 2 1 2 1 59 1
4675 3 1 2 1 49 7 2 1 2 1 59 1
4676 2 2 1 2 17 3 1 2 1 1 38 1
4677 2 2 1 1 57 2 1 1 1 1 63 1
4678 2 1 1 1 60 2 1 2 1 1 65 1
4679 2 2 1 1 58 2 1 1 1 1 65 1
4680 2 1 1 1 44 2 1 2 1 1 42 1
4681 2 2 1 1 42 2 2 1 1 1 42 1
4681 3 2 1 1 8 3 2 1 1 1 42 1
4682 2 2 1 1 60 2 1 1 1 1 61 1
4682 3 2 1 1 8 9 1 1 1 1 61 1
4682 4 2 1 1 32 4 1 1 1 1 61 1
4683 2 2 1 1 47 2 2 1 1 1 49 1
4683 3 2 1 1 17 3 2 1 1 1 49 1
4683 4 2 1 1 15 3 2 1 1 1 49 1
4684 2 2 1 1 63 2 1 1 1 1 65 1
4685 2 2 1 2 23 2 2 1 1 2 27 1
4685 3 1 1 2 5 3 2 1 1 2 27 1
4685 4 2 1 2 3 3 2 1 1 2 27 1
4686 2 1 1 1 83 2 1 2 1 1 79 1
4687 2 1 1 1 43 7 2 1 1 1 46 1
4688 2 1 1 2 52 2 2 2 1 2 49 1
4688 3 2 1 2 19 3 2 2 1 2 49 1
4688 4 2 1 2 8 3 2 2 1 2 49 1
4689 2 2 1 1 63 2 1 1 1 1 66 1
4690 2 1 1 1 56 2 1 2 1 1 56 1
4690 3 2 1 1 95 5 1 2 1 1 56 1
4691 2 2 1 1 67 2 1 1 1 1 67 1
4692 2 1 8 1 3 3 2 2 8 1 43 1
4693 2 2 1 1 47 2 1 1 1 1 47 1
4694 2 1 8 1 5 3 2 2 1 1 23 1
4694 3 2 8 1 2 3 2 2 1 1 23 1
4695 2 1 1 1 74 2 1 2 1 1 74 1
4696 2 2 1 1 69 2 1 1 1 1 71 1
4697 2 2 1 1 72 2 1 1 1 1 70 1
4697 3 1 1 1 26 9 1 1 1 1 70 1
4698 2 1 1 1 85 2 1 2 1 1 82 1
4699 2 1 2 1 50 7 1 2 2 1 64 1
4700 2 2 1 1 79 2 1 1 1 1 80 1
4701 2 2 2 1 52 2 2 1 2 1 52 1
4702 2 2 2 1 48 2 1 1 2 1 49 1
4703 2 1 4 1 32 2 2 2 4 1 31 1
4704 2 1 1 1 31 7 2 1 1 1 35 1
4705 2 2 1 1 25 11 2 2 1 1 26 1
4706 2 1 1 1 57 2 1 2 1 1 53 1
4706 3 1 1 1 21 3 1 2 1 1 53 1
4706 4 2 1 1 81 5 1 2 1 1 53 1
4707 2 2 1 1 69 2 1 1 1 1 68 1
4707 3 2 1 1 17 9 1 1 1 1 68 1
4707 4 1 1 1 15 9 1 1 1 1 68 1
4708 2 1 1 1 5 3 2 2 1 1 41 1
4708 3 1 1 1 40 11 2 2 1 1 41 1
4709 2 2 7 1 44 2 2 1 2 1 46 1
4709 3 1 8 1 15 3 2 1 2 1 46 1
4710 2 2 1 1 46 2 1 1 1 1 51 1
4710 3 1 1 1 18 3 1 1 1 1 51 1
4710 4 2 1 1 14 3 1 1 1 1 51 1
4711 2 2 1 5 43 2 1 1 1 5 41 1
4711 3 2 1 5 4 3 1 1 1 5 41 1
4711 4 2 1 5 3 3 1 1 1 5 41 1
4712 2 2 1 2 55 2 1 1 4 1 55 1
4712 3 2 1 2 80 10 1 1 4 1 55 1
4713 2 1 1 1 29 11 2 2 1 1 45 1
4714 2 2 4 1 63 2 1 1 1 1 74 1
4714 3 1 1 1 22 3 1 1 1 1 74 1
4715 2 2 1 1 62 2 1 1 1 1 67 1
4715 3 1 1 1 28 3 1 1 1 1 67 1
4716 2 2 1 1 62 2 1 1 1 1 61 1
4717 2 1 1 1 85 2 1 2 1 1 79 1
4718 2 2 6 1 53 2 1 1 1 1 56 1
4718 3 2 8 1 17 3 1 1 1 1 56 1
4719 2 2 1 1 42 2 1 1 1 1 46 1
4719 3 2 1 1 9 3 1 1 1 1 46 1
4719 4 2 1 1 6 3 1 1 1 1 46 1
4720 2 2 1 1 27 2 1 1 1 1 30 1
4720 3 2 1 1 28 11 1 1 1 1 30 1
4721 2 2 1 1 66 2 1 1 1 1 68 1
4721 3 2 1 1 19 3 1 1 1 1 68 1
4722 2 1 1 1 33 11 1 2 1 1 31 1
4723 2 1 1 1 61 2 1 2 1 1 61 1
4724 2 1 1 1 49 2 1 2 1 1 48 1
4724 3 1 1 1 24 3 1 2 1 1 48 1
4725 2 2 1 2 6 3 2 2 1 2 29 1
4725 3 1 1 2 29 11 2 2 1 2 29 1
4726 2 1 1 1 51 7 1 2 1 1 48 1
4726 3 2 1 1 85 5 1 2 1 1 48 1
4727 2 1 1 1 87 2 1 2 1 1 82 1
4728 2 2 1 2 59 2 1 1 1 2 60 1
4728 3 2 1 2 27 3 1 1 1 2 60 1
4728 4 1 1 2 21 3 1 1 1 2 60 1
4729 2 2 1 1 58 2 1 1 1 1 57 1
4729 3 1 1 1 27 3 1 1 1 1 57 1
4730 2 2 8 1 30 11 2 1 1 1 39 1
4731 2 2 1 1 61 2 1 1 1 2 81 1
4731 3 1 1 1 41 3 1 1 1 2 81 1
4732 2 2 1 1 60 2 1 1 1 1 60 1
4733 2 1 1 1 38 11 1 2 1 1 39 1
4734 2 2 1 1 57 2 1 1 1 1 60 1
4734 3 1 1 1 18 3 1 1 1 1 60 1
4734 4 2 1 1 15 3 1 1 1 1 60 1
4735 2 2 1 1 65 2 1 1 1 1 65 1
4735 3 1 1 1 28 3 1 1 1 1 65 1
4736 2 1 1 1 50 2 1 2 1 1 43 1
4736 3 2 1 1 18 3 1 2 1 1 43 1
4737 2 2 1 1 62 2 1 1 1 1 61 1
4738 2 2 8 5 65 2 1 1 1 1 65 1
4738 3 1 1 1 26 3 1 1 1 1 65 1
4739 2 2 1 1 49 2 2 1 1 1 62 1
4740 2 2 2 1 25 11 2 2 7 5 26 1
4740 3 2 1 1 24 11 2 2 7 5 26 1
4741 2 1 1 1 19 3 1 2 1 1 58 1
4742 2 1 1 1 44 2 1 2 1 1 55 1
4742 3 2 1 1 13 3 1 2 1 1 55 1
4743 2 2 8 1 28 2 2 1 1 1 33 1
4744 2 2 1 1 66 2 1 1 1 1 75 1
4744 3 1 1 1 29 9 1 1 1 1 75 1
4745 2 2 1 1 54 2 1 1 1 1 55 1
4745 3 2 1 1 30 3 1 1 1 1 55 1
4745 4 2 1 1 57 7 1 1 1 1 55 1
4746 2 2 1 1 54 2 1 1 1 1 60 1
4747 2 2 1 1 61 2 1 1 1 1 65 1
4748 2 1 1 1 64 2 1 2 1 1 63 1
4749 2 2 1 1 53 2 2 1 1 1 59 1
4749 3 1 1 1 23 3 2 1 1 1 59 1
4750 2 1 1 1 71 2 1 2 1 1 71 1
4751 2 2 2 1 76 2 1 1 2 1 82 1
4752 2 2 1 1 28 11 2 2 1 1 26 1
4752 3 1 1 1 27 11 2 2 1 1 26 1
4753 2 2 9 1 6 3 1 2 7 1 43 1
4753 3 2 7 1 73 5 1 2 7 1 43 1
4753 4 1 7 1 50 10 1 2 7 1 43 1
4754 2 1 1 3 22 3 1 2 1 3 50 1
4755 2 1 1 1 22 2 1 2 1 1 22 1
4756 2 1 1 1 20 3 2 2 1 1 43 1
4756 3 2 1 1 15 3 2 2 1 1 43 1
4756 4 2 8 2 18 12 2 2 1 1 43 1
4757 2 2 1 1 54 11 1 1 1 1 57 1
4758 2 1 1 1 71 2 1 2 1 1 61 1
4759 2 2 1 1 19 3 1 2 1 1 58 1
4760 2 1 2 1 41 2 1 2 2 1 38 1
4760 3 2 2 1 3 3 1 2 2 1 38 1
4761 2 2 6 1 71 2 1 1 1 1 65 1
4762 2 1 1 1 70 2 1 2 1 1 69 1
4763 2 2 1 1 25 11 2 1 1 5 25 1
4763 3 2 1 1 25 11 2 1 1 5 25 1
4763 4 2 1 1 24 11 2 1 1 5 25 1
4764 2 2 1 1 54 2 1 1 1 1 55 1
4765 2 1 1 1 25 12 2 2 1 1 33 1
4765 3 1 1 1 12 12 2 2 1 1 33 1
4765 4 2 1 1 6 12 2 2 1 1 33 1
4766 2 2 1 1 46 2 1 1 1 1 48 1
4766 3 1 1 1 23 3 1 1 1 1 48 1
4766 4 2 1 1 17 3 1 1 1 1 48 1
4767 2 2 1 2 7 3 1 1 1 2 28 1
4767 3 2 1 2 27 11 1 1 1 2 28 1
4768 2 2 1 1 24 3 2 1 1 1 45 1
4768 3 2 1 1 7 9 2 1 1 1 45 1
4768 4 1 1 1 5 9 2 1 1 1 45 1
4769 2 2 1 1 39 2 1 1 1 1 41 1
4769 3 1 1 1 17 3 1 1 1 1 41 1
4770 2 1 1 1 51 2 1 2 1 1 52 1
4770 3 2 1 1 15 3 1 2 1 1 52 1
4770 4 1 1 1 12 3 1 2 1 1 52 1
4771 2 2 6 1 33 2 1 1 6 1 37 1
4772 2 2 1 1 52 2 1 1 1 1 55 1
4772 3 2 1 1 26 3 1 1 1 1 55 1
4773 2 2 1 1 15 3 2 2 1 1 40 1
4774 2 1 1 1 50 2 1 2 1 2 57 1
4775 2 2 1 1 67 2 1 1 1 1 68 1
4776 2 1 1 1 44 2 1 2 1 1 39 1
4777 2 2 7 2 8 3 2 1 7 5 32 1
4777 3 2 7 2 1 3 2 1 7 5 32 1
4777 4 2 7 2 31 11 2 1 7 5 32 1
4778 2 1 2 1 76 2 1 2 2 1 71 1
4778 3 2 2 1 40 3 1 2 2 1 71 1
4779 2 2 1 2 35 3 1 2 1 2 65 1
4780 2 2 1 1 60 2 1 1 1 1 61 1
4780 3 1 1 1 85 10 1 1 1 1 61 1
4781 2 2 1 1 71 2 1 1 1 1 74 1
4782 2 2 1 1 52 2 1 1 8 1 63 1
4783 2 2 1 1 59 10 2 2 8 1 33 1
4784 2 1 7 2 61 2 1 2 7 2 51 1
4784 3 1 7 2 10 3 1 2 7 2 51 1
4785 2 2 1 1 55 2 1 1 1 1 60 1
4786 2 1 1 1 40 2 2 2 6 1 39 1
4787 2 1 1 1 55 3 1 2 1 1 83 1
4788 2 1 1 1 40 2 1 2 1 1 35 1
4788 3 1 1 1 6 3 1 2 1 1 35 1
4789 2 2 1 1 62 2 1 1 1 1 62 1
4789 3 2 1 1 37 3 1 1 1 1 62 1
4789 4 1 1 1 15 3 1 1 1 1 62 1
4790 2 2 1 2 40 2 1 1 6 1 43 1
4791 2 2 1 1 50 2 2 1 1 1 62 1
4791 3 1 1 1 33 3 2 1 1 1 62 1
4791 4 1 1 1 31 3 2 1 1 1 62 1
4792 2 1 8 1 35 11 2 2 2 1 34 1
4793 2 1 2 1 50 7 1 2 2 1 57 1
4794 2 1 1 1 51 11 1 2 1 1 51 1
4795 2 1 6 1 47 2 2 2 6 1 45 1
4795 3 1 6 1 16 3 2 2 6 1 45 1
4796 2 2 2 1 52 2 2 1 2 1 53 1
4797 2 2 1 1 63 2 1 1 1 1 76 1
4798 2 1 1 1 48 2 1 2 1 1 46 1
4798 3 2 1 1 15 3 1 2 1 1 46 1
4799 2 1 1 2 14 3 1 2 1 2 46 1
4799 3 1 1 2 10 3 1 2 1 2 46 1
4800 2 1 1 1 31 3 1 2 1 1 59 1
4801 2 2 1 1 54 2 1 1 1 1 52 1
4802 2 2 2 1 58 11 2 2 2 1 52 1
4803 2 2 1 1 75 2 2 1 1 1 82 1
4804 2 1 1 1 74 11 1 1 1 1 68 1
4805 2 2 1 1 66 2 1 1 1 1 66 1
4806 2 2 1 1 52 2 1 1 1 1 51 1
4807 2 1 2 1 49 11 2 2 2 1 52 1
4808 2 1 1 1 53 2 1 2 8 1 50 1
4808 3 1 8 1 29 3 1 2 8 1 50 1
4809 2 1 1 1 33 2 1 2 1 1 31 1
4809 3 1 1 1 12 3 1 2 1 1 31 1
4810 2 1 1 1 63 2 1 2 1 1 60 1
4811 2 1 1 1 66 11 2 1 1 1 61 1
4811 3 2 1 1 54 11 2 1 1 1 61 1
4812 2 2 1 1 40 2 1 1 1 1 43 1
4812 3 1 1 1 15 3 1 1 1 1 43 1
4812 4 2 1 1 11 3 1 1 1 1 43 1
4813 2 1 1 1 25 11 2 1 1 1 25 1
4813 3 1 1 1 25 11 2 1 1 1 25 1
4813 4 1 1 1 24 11 2 1 1 1 25 1
4814 2 2 1 1 80 2 1 1 1 1 82 1
4815 2 1 1 1 57 2 1 2 1 1 58 1
4815 3 2 1 1 40 3 1 2 1 1 58 1
4816 2 1 1 1 88 11 2 1 2 1 55 1
4817 2 2 1 1 51 2 1 1 1 1 60 1
4818 2 1 1 1 6 3 1 2 1 1 25 1
4818 3 1 1 1 1 3 1 2 1 1 25 1
4819 2 2 1 1 30 2 2 1 1 1 32 1
4820 2 1 1 1 64 2 1 2 1 1 62 1
4821 2 2 1 1 49 2 1 1 1 1 47 1
4822 2 1 1 2 64 2 1 2 1 2 65 1
4823 2 2 1 1 44 2 1 1 1 1 45 1
4823 3 1 1 1 9 3 1 1 1 1 45 1
4823 4 1 1 1 6 3 1 1 1 1 45 1
4824 2 2 1 1 59 2 1 1 1 1 67 1
4825 2 2 1 1 78 2 1 1 1 1 72 1
4826 2 2 2 1 62 2 1 1 2 1 63 1
4827 2 2 1 1 95 2 2 1 1 1 87 1
4828 2 2 1 3 67 2 1 1 1 3 82 1
4829 2 2 1 5 24 2 2 1 1 2 24 1
4829 3 2 1 5 3 3 2 1 1 2 24 1
4830 2 1 1 1 16 3 1 2 1 1 51 1
4831 2 1 1 1 77 2 1 2 1 1 70 1
4832 2 1 1 1 43 2 1 2 1 1 45 1
4832 3 1 1 1 14 3 1 2 1 1 45 1
4833 2 2 1 2 24 2 2 1 1 2 22 1
4833 3 1 1 2 5 3 2 1 1 2 22 1
4833 4 2 1 2 2 3 2 1 1 2 22 1
4834 2 2 1 1 18 11 2 2 1 1 19 1
4835 2 2 1 1 51 2 1 1 1 1 41 1
4836 2 2 1 1 60 11 1 1 1 1 63 1
4837 2 2 1 1 58 2 1 1 1 1 62 1
4837 3 2 1 1 27 3 1 1 1 1 62 1
4838 2 2 2 1 69 2 1 1 2 1 73 1
4838 3 2 2 1 25 9 1 1 2 1 73 1
4839 2 2 7 5 33 11 1 1 7 5 48 1
4840 2 2 1 1 49 2 1 1 1 1 55 1
4840 3 1 1 1 21 3 1 1 1 1 55 1
4840 4 2 1 1 17 3 1 1 1 1 55 1
4841 2 2 2 1 30 3 1 2 2 1 63 1
4841 3 1 2 1 39 10 1 2 2 1 63 1
4842 2 2 1 1 74 2 1 1 1 1 73 1
4843 2 2 1 1 29 2 1 1 1 1 47 1
4843 3 1 1 1 1 3 1 1 1 1 47 1
4844 2 2 1 1 63 2 1 1 1 1 64 1
4845 2 2 1 1 69 2 1 1 1 1 71 1
4846 2 2 1 1 52 2 1 1 1 1 52 1
4846 3 1 1 1 11 3 1 1 1 1 52 1
