"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner"
1469 1 2 1 1 78 1 1
1469 2 1 1 1 53 3 1
1470 1 1 1 1 58 1 1
1470 2 2 8 1 11 3 1
1471 1 1 1 1 36 1 1
1471 2 2 1 1 36 2 1
1471 3 1 1 1 11 3 1
1471 4 2 1 1 9 3 1
1472 1 1 1 1 45 1 1
1472 2 2 1 1 43 2 1
1472 3 1 1 1 17 3 1
1473 1 1 1 1 64 1 2
1473 2 2 2 1 76 2 2
1474 1 1 1 1 78 1 1
1474 2 2 1 1 75 2 1
1475 1 1 1 1 53 1 2
1475 2 2 1 1 48 11 2
1475 3 1 1 1 13 11 2
1476 1 2 2 1 55 1 1
1476 2 1 2 1 62 7 1
1477 1 1 1 1 67 1 1
1477 2 2 1 1 68 2 1
1478 1 1 2 1 51 1 1
1478 2 2 2 1 47 2 1
1478 3 1 2 1 13 3 1
1478 4 1 2 1 11 3 1
1478 5 1 2 1 9 3 1
1478 6 2 2 1 60 10 1
1479 1 1 1 1 41 1 1
1479 2 2 1 1 39 2 1
1479 3 1 1 1 20 3 1
1479 4 2 1 1 15 3 1
1480 1 2 3 1 35 1 1
1480 2 2 3 1 16 3 1
1480 3 2 3 1 14 3 1
1480 4 2 3 2 2 3 1
1481 1 2 1 1 62 1 1
1481 2 1 1 1 66 2 1
1482 1 2 1 1 80 1 1
1482 2 2 1 1 62 3 1
1483 1 1 6 1 31 1 2
1483 2 2 6 1 26 2 2
1484 1 2 1 1 58 1 1
1484 2 1 1 1 63 2 1
1485 1 2 7 2 49 1 2
1485 2 1 7 2 9 3 2
1486 1 1 1 1 36 1 1
1486 2 2 1 1 33 2 1
1486 3 2 1 1 8 3 1
1486 4 1 1 1 6 3 1
1486 5 2 1 1 3 3 1
1486 6 1 1 1 1 3 1
1487 1 1 1 2 20 1 2
1487 2 2 1 2 39 10 2
1487 3 1 1 2 24 10 2
1487 4 2 1 2 19 10 2
1488 1 2 1 1 38 1 1
1488 2 2 1 1 5 3 1
1489 1 1 8 1 29 1 2
1489 2 2 1 1 29 2 2
1489 3 1 8 1 12 3 2
1489 4 1 1 1 10 3 2
1489 5 2 8 1 8 3 2
1490 1 1 1 1 78 1 2
1490 2 2 1 1 77 2 2
1491 1 1 1 1 68 1 1
1491 2 2 1 1 63 2 1
1491 3 2 1 1 26 3 1
1492 1 1 1 2 38 1 2
1492 2 2 1 2 38 2 2
1492 3 1 1 2 12 3 2
1492 4 1 1 2 10 3 2
1492 5 2 1 2 5 3 2
1493 1 1 1 1 49 1 1
1493 2 2 1 1 47 2 1
1493 3 1 1 1 13 3 1
1493 4 2 1 1 11 3 1
1494 1 1 7 2 34 1 1
1494 2 2 7 2 39 2 1
1494 3 1 7 2 16 3 1
1494 4 2 7 2 15 3 1
1494 5 2 7 2 13 3 1
1494 6 2 7 2 11 3 1
1495 1 1 3 1 33 1 2
1495 2 1 3 1 13 3 2
1495 3 2 1 1 33 11 2
1495 4 2 1 1 15 12 2
1496 1 2 1 1 75 1 1
1496 2 2 1 1 48 3 1
1497 1 1 1 1 32 1 1
1497 2 2 1 1 34 2 1
1498 1 2 8 1 55 1 2
1498 2 1 8 1 32 10 2
1499 1 2 1 1 59 1 1
1499 2 1 1 1 67 2 1
1500 1 2 1 1 37 1 2
1500 2 2 1 1 7 3 2
1500 3 2 1 1 6 3 2
1501 1 2 3 1 27 1 1
1501 2 2 3 1 51 5 1
1501 3 2 3 1 28 11 1
1502 1 1 1 1 64 1 1
1502 2 2 1 1 68 2 1
1503 1 2 2 1 37 1 1
1503 2 1 2 1 22 3 1
1503 3 1 2 1 42 7 1
1503 4 2 2 1 61 5 1
1504 1 1 1 1 69 1 1
1504 2 2 1 1 67 2 1
1505 1 1 1 1 54 1 1
1505 2 2 1 1 52 2 1
1505 3 1 1 1 22 3 1
1506 1 1 1 1 43 1 2
1506 2 2 1 1 42 2 2
1507 1 2 1 1 40 1 1
1507 2 1 1 1 41 2 1
1507 3 1 1 1 17 3 1
1507 4 1 1 1 13 3 1
1508 1 2 1 1 44 1 1
1508 2 1 1 1 18 3 1
1508 3 2 1 1 18 3 1
1509 1 2 1 1 66 1 1
1509 2 1 1 1 71 7 1
1510 1 1 2 1 61 1 1
1510 2 2 2 1 48 2 1
1510 3 1 2 1 15 3 1
1511 1 1 1 1 57 1 2
1511 2 2 1 1 57 2 2
1512 1 2 1 1 61 1 1
1512 2 1 1 1 54 2 1
1513 1 1 1 1 33 1 2
1513 2 2 1 1 26 2 2
1513 3 1 1 1 3 3 2
1514 1 1 1 1 59 1 1
1514 2 2 1 1 58 2 1
1514 3 2 1 1 86 5 1
1514 4 2 1 1 94 6 1
1515 1 2 1 1 31 1 1
1515 2 1 1 1 34 2 1
1515 3 2 1 1 9 3 1
1515 4 2 1 1 3 3 1
1516 1 1 1 1 34 1 1
1516 2 2 1 1 29 2 1
1516 3 1 1 1 5 3 1
1516 4 2 1 1 2 3 1
1517 1 2 1 1 52 1 1
1517 2 1 1 1 52 2 1
1517 3 2 1 1 19 3 1
1518 1 1 2 1 37 1 2
1518 2 2 2 1 36 7 2
1519 1 1 1 1 69 1 1
1519 2 2 1 1 65 2 1
1520 1 2 2 1 60 1 1
1520 2 1 2 1 62 2 1
1520 3 1 2 1 26 3 1
1521 1 2 2 1 51 1 2
1521 2 1 2 1 30 3 2
1521 3 1 2 1 15 3 2
1522 1 1 1 1 53 1 1
1522 2 2 1 1 51 2 1
1522 3 2 1 1 18 3 1
1522 4 2 1 1 16 3 1
1522 5 1 1 1 26 3 1
1523 1 1 1 1 71 1 1
1523 2 2 1 1 69 2 1
1524 1 1 1 1 41 1 1
1524 2 2 1 1 39 2 1
1524 3 2 1 1 15 3 1
1524 4 1 1 1 10 3 1
1525 1 1 1 1 63 1 1
1525 2 2 1 1 56 2 1
1526 1 1 1 1 66 1 1
1526 2 2 1 1 66 2 1
1526 3 1 1 1 19 9 1
1527 1 1 1 2 51 1 1
1527 2 2 1 2 51 2 1
1527 3 2 1 2 23 3 1
1527 4 1 1 2 21 3 1
1527 5 2 1 2 11 3 1
1527 6 1 1 2 14 9 1
1528 1 1 1 1 89 1 1
1528 2 2 1 1 87 2 1
1529 1 1 1 1 49 1 1
1529 2 2 1 1 43 2 1
1529 3 1 1 1 6 3 1
1530 1 1 3 5 52 1 2
1530 2 2 1 1 59 2 2
1531 1 1 2 1 39 1 2
1531 2 2 1 1 15 3 2
1531 3 2 1 1 14 3 2
1531 4 1 1 1 12 3 2
1531 5 2 1 1 33 11 2
1532 1 2 1 1 54 1 1
1532 2 1 1 1 52 2 1
1532 3 2 1 1 22 3 1
1533 1 1 1 1 81 1 1
1533 2 2 1 1 76 2 1
1534 1 2 1 1 51 1 1
1534 2 1 1 1 47 2 1
1535 1 1 1 2 52 1 1
1535 2 2 1 2 49 2 1
1535 3 2 1 2 26 3 1
1535 4 2 1 2 21 3 1
1535 5 1 1 2 15 3 1
1536 1 1 1 1 60 1 1
1536 2 2 1 1 61 2 1
1537 1 1 1 1 73 1 1
1537 2 2 1 1 78 11 1
1538 1 2 1 1 60 1 2
1538 2 1 1 1 35 3 2
1539 1 1 1 1 33 1 1
1539 2 2 1 1 22 11 1
1540 1 1 1 1 74 1 1
1540 2 2 1 1 72 2 1
1541 1 1 1 1 78 1 1
1541 2 2 1 1 79 2 1
1542 1 1 1 1 59 1 1
1542 2 2 1 1 60 2 1
1543 1 1 1 1 28 1 1
1543 2 2 1 1 28 11 1
1544 1 1 1 1 43 1 1
1544 2 2 1 1 22 11 1
1545 1 2 1 1 36 1 2
1545 2 1 2 1 14 3 2
1545 3 1 2 1 11 3 2
1545 4 1 2 1 4 3 2
1546 1 1 1 2 24 1 2
1546 2 1 1 1 25 11 2
1546 3 2 1 1 23 11 2
1547 1 2 1 1 34 1 1
1547 2 1 1 1 45 2 1
1548 1 1 1 1 47 1 1
1548 2 2 1 1 47 2 1
1548 3 1 1 1 13 3 1
1548 4 1 1 1 10 3 1
1548 5 1 1 1 14 3 1
1549 1 2 2 1 73 1 1
1549 2 1 2 1 70 2 1
1550 1 2 1 1 45 1 1
1550 2 1 1 1 45 2 1
1550 3 1 1 1 14 3 1
1550 4 2 1 1 12 3 1
1551 1 2 2 1 49 1 1
1551 2 2 2 1 18 3 1
1551 3 2 2 1 16 3 1
1552 1 1 1 1 59 1 1
1552 2 2 1 1 57 2 1
1553 1 1 1 1 47 1 2
1553 2 1 1 1 43 11 2
1554 1 2 8 2 27 1 2
1554 2 1 9 2 5 3 2
1554 3 2 8 2 1 3 2
1555 1 1 1 1 49 1 1
1555 2 2 1 1 53 2 1
1555 3 2 1 1 17 3 1
1556 1 2 1 1 27 1 2
1556 2 1 1 1 26 11 2
1557 1 1 1 1 78 1 1
1557 2 2 1 1 74 2 1
1557 3 2 1 1 51 3 1
1558 1 2 1 1 39 1 2
1558 2 2 1 1 17 3 2
1559 1 1 1 1 48 1 1
1559 2 2 1 1 48 2 1
1559 3 1 1 1 21 3 1
1559 4 2 1 1 17 3 1
1560 1 1 1 1 79 1 1
1560 2 2 1 1 75 2 1
1560 3 2 1 1 56 3 1
1560 4 1 1 1 27 9 1
1561 1 2 1 1 55 1 1
1561 2 1 1 1 14 3 1
1562 1 1 1 1 76 1 1
1562 2 2 1 1 74 2 1
1563 1 1 1 1 77 1 1
1563 2 2 1 1 66 2 1
1564 1 2 2 2 35 1 1
1564 2 1 2 1 37 2 1
1564 3 1 2 1 3 3 1
1565 1 1 1 1 62 1 2
1565 2 1 1 1 34 3 2
1566 1 2 1 1 27 1 2
1566 2 2 1 1 26 11 2
1566 3 2 1 1 22 11 2
1567 1 2 1 1 61 1 1
1567 2 1 1 1 63 2 1
1568 1 1 1 1 67 1 1
1568 2 2 1 1 69 2 1
1569 1 1 1 1 28 1 1
1569 2 2 1 1 28 2 1
1569 3 2 2 1 1 3 1
1570 1 2 1 2 62 1 1
1570 2 1 1 2 64 2 1
1570 3 2 1 2 95 5 1
1571 1 2 1 2 26 1 2
1571 2 1 8 2 7 3 2
1571 3 1 1 2 5 3 2
1571 4 2 1 2 21 7 2
1572 1 1 1 1 62 1 1
1572 2 2 1 1 61 2 1
1573 1 1 1 1 65 1 1
1573 2 2 1 1 65 11 1
1574 1 2 1 2 33 1 1
1574 2 1 1 3 35 2 1
1574 3 1 1 3 6 3 1
1574 4 1 1 3 2 3 1
1575 1 2 2 1 53 1 1
1575 2 2 2 1 9 3 1
1575 3 1 2 1 9 3 1
1576 1 2 1 1 38 1 1
1576 2 1 1 1 40 2 1
1576 3 1 1 1 15 3 1
1577 1 1 6 1 70 1 1
1577 2 2 6 1 63 2 1
1577 3 1 6 1 39 3 1
1578 1 2 1 1 44 1 1
1578 2 1 1 1 47 2 1
1578 3 2 1 1 14 3 1
1578 4 1 1 1 13 3 1
1579 1 2 1 1 38 1 1
1579 2 2 1 1 18 3 1
1579 3 2 1 1 15 3 1
1580 1 1 1 2 63 1 2
1580 2 1 1 1 26 3 2
1580 3 1 1 2 53 7 2
1580 4 2 1 2 78 11 2
1581 1 1 1 1 73 1 1
1581 2 2 1 1 70 2 1
1582 1 1 1 4 21 1 2
1582 2 2 1 4 53 5 2
1582 3 1 1 4 57 12 2
1583 1 1 1 5 47 1 1
1583 2 2 1 5 52 2 1
1583 3 1 1 5 25 3 1
1583 4 2 1 5 74 5 1
1583 5 1 1 5 82 6 1
1583 6 2 1 5 47 10 1
1584 1 2 1 1 33 1 1
1584 2 1 1 1 33 2 1
1584 3 1 1 1 1 3 1
1585 1 1 1 1 90 1 1
1585 2 2 4 1 77 2 1
1586 1 2 1 1 72 1 1
1586 2 1 1 1 74 2 1
1587 1 2 1 1 61 1 1
1587 2 1 1 1 66 2 1
1588 1 1 6 1 43 1 1
1588 2 2 6 1 39 2 1
1588 3 2 6 1 13 3 1
1588 4 1 6 1 12 3 1
1588 5 1 6 1 7 3 1
1588 6 2 6 1 2 3 1
1589 1 1 1 1 90 1 1
1589 2 2 1 1 85 2 1
1590 1 2 1 1 53 1 1
1590 2 1 1 1 52 2 1
1591 1 1 1 1 49 1 1
1591 2 2 1 1 18 3 1
1592 1 1 7 2 24 1 2
1592 2 2 7 2 21 2 2
1592 3 1 7 2 1 3 2
1592 4 1 7 2 46 5 2
1593 1 1 1 1 65 1 1
1593 2 2 1 1 58 2 1
1594 1 1 1 1 50 1 1
1594 2 2 1 1 49 2 1
1595 1 1 1 1 50 1 1
1595 2 2 1 1 49 2 1
1595 3 1 1 1 21 3 1
1595 4 2 1 1 19 3 1
1596 1 2 1 1 61 1 2
1596 2 1 1 1 31 3 2
1596 3 1 1 1 8 9 2
1596 4 1 1 1 63 11 2
1597 1 1 8 2 33 1 2
1597 2 2 8 2 12 3 2
1597 3 2 8 2 9 3 2
1597 4 2 8 2 8 3 2
1597 5 1 1 2 32 10 2
1597 6 2 8 2 33 11 2
1598 1 1 1 1 26 1 1
1598 2 2 1 1 28 2 1
1598 3 2 1 1 1 3 1
1599 1 1 2 1 41 1 2
1599 2 2 1 1 38 2 2
1599 3 2 8 1 12 3 2
1599 4 2 8 3 13 3 2
1600 1 2 1 1 26 1 2
1600 2 1 1 1 25 11 2
1601 1 1 1 1 55 1 1
1601 2 2 1 1 49 11 1
1602 1 1 1 1 46 1 1
1602 2 2 1 1 45 2 1
1602 3 1 1 1 13 3 1
1603 1 2 1 1 74 1 1
1603 2 1 1 2 72 2 1
1604 1 1 1 1 54 1 1
1604 2 2 1 1 57 11 1
1605 1 2 1 1 53 1 2
1605 2 1 1 1 56 2 2
1606 1 2 2 1 54 1 1
1606 2 1 2 1 60 2 1
1606 3 2 2 1 38 3 1
1607 1 2 1 1 50 1 1
1607 2 1 1 1 59 2 1
1607 3 1 1 1 16 3 1
1608 1 2 1 1 66 1 1
1608 2 1 1 1 67 2 1
1608 3 2 1 1 20 10 1
1609 1 2 2 1 30 1 2
1609 2 1 2 1 30 2 2
1609 3 2 2 1 7 3 2
1609 4 2 2 1 20 10 2
1610 1 1 2 1 56 1 1
1610 2 2 2 1 56 2 1
1611 1 1 1 1 72 1 1
1611 2 2 1 1 70 2 1
1612 1 2 1 1 42 1 1
1612 2 1 1 1 42 2 1
1612 3 2 1 1 10 3 1
1613 1 1 1 1 60 1 1
1613 2 2 1 1 59 2 1
1614 1 2 1 1 21 1 2
1614 2 2 1 1 23 11 2
1614 3 1 2 1 21 11 2
1615 1 1 6 1 65 1 1
1615 2 2 6 1 71 2 1
1615 3 1 6 1 39 3 1
1615 4 2 6 1 38 3 1
1615 5 2 6 1 36 3 1
1615 6 2 6 1 6 9 1
1616 1 1 1 1 52 1 2
1616 2 2 1 1 51 2 2
1617 1 1 1 1 48 1 1
1617 2 2 1 1 54 2 1
1617 3 1 1 1 23 3 1
1618 1 2 1 2 37 1 1
1618 2 1 1 1 38 11 1
1619 1 1 1 1 66 1 1
1619 2 2 1 1 64 2 1
1620 1 1 4 1 39 1 1
1620 2 2 4 1 39 2 1
1620 3 2 4 1 7 3 1
1620 4 2 4 1 6 3 1
1621 1 2 1 1 72 1 2
1621 2 1 1 1 82 2 2
1621 3 1 1 1 49 3 2
1622 1 2 3 1 33 1 1
1622 2 1 3 1 16 3 1
1622 3 1 3 1 29 11 1
1623 1 1 3 1 46 1 2
1623 2 2 1 1 43 11 2
1624 1 1 1 1 36 1 2
1624 2 1 1 1 40 11 2
1625 1 1 1 1 48 1 1
1625 2 2 1 1 48 2 1
1625 3 1 1 1 21 3 1
1625 4 2 1 1 19 3 1
1626 1 1 1 1 67 1 1
1626 2 2 1 1 65 2 1
1627 1 2 1 1 56 1 1
1627 2 1 1 1 49 11 1
1628 1 1 1 2 65 1 1
1628 2 2 1 2 62 2 1
1629 1 1 6 1 67 1 1
1629 2 2 6 1 64 2 1
1630 1 2 1 2 59 1 2
1630 2 1 1 2 66 2 2
1631 1 1 1 1 76 1 1
1631 2 2 1 1 69 2 1
1632 1 1 1 1 66 1 1
1632 2 2 1 1 61 2 1
1632 3 1 1 1 37 3 1
1633 1 2 1 1 58 1 1
1633 2 1 1 1 62 2 1
1634 1 1 1 1 80 1 1
1634 2 2 1 1 78 2 1
1635 1 1 1 1 79 1 1
1635 2 2 1 1 82 2 1
1636 1 1 1 1 53 1 1
1636 2 2 1 1 53 2 1
1636 3 2 1 1 17 3 1
1637 1 1 1 1 80 1 1
1637 2 2 1 1 78 2 1
1638 1 1 1 1 44 1 1
1638 2 2 1 1 17 3 1
1639 1 1 1 1 68 1 2
1639 2 2 1 1 64 2 2
1640 1 1 1 1 43 1 1
1640 2 2 1 1 44 2 1
1640 3 2 1 1 14 3 1
1640 4 1 1 1 12 3 1
1640 5 1 1 1 6 3 1
1640 6 2 1 1 4 3 1
1641 1 1 1 1 54 1 1
1641 2 2 1 1 52 2 1
1642 1 1 1 1 38 1 2
1642 2 2 1 1 28 11 2
1643 1 1 1 1 70 1 1
1643 2 2 1 1 64 2 1
1644 1 2 1 1 57 1 1
1644 2 1 1 1 59 2 1
1645 1 1 1 1 82 1 1
1645 2 2 1 1 82 2 1
1646 1 2 1 1 43 1 1
1646 2 1 1 1 44 2 1
1646 3 2 1 1 18 3 1
1646 4 2 1 1 14 3 1
1646 5 2 1 1 9 3 1
1647 1 1 1 2 60 1 1
1647 2 2 1 2 60 2 1
1647 3 1 1 2 29 3 1
1647 4 1 1 2 27 3 1
1648 1 2 1 1 30 1 1
1648 2 1 1 1 30 2 1
1648 3 1 1 1 7 3 1
1648 4 1 1 1 2 3 1
1649 1 1 1 1 57 1 1
1649 2 2 1 1 54 2 1
1649 3 2 1 1 25 3 1
1650 1 2 2 1 33 1 2
1650 2 1 2 1 19 3 2
1650 3 1 2 1 33 11 2
1651 1 1 1 1 86 1 1
1651 2 2 1 1 72 2 1
1652 1 1 1 1 67 1 1
1652 2 2 1 1 64 2 1
1653 1 2 1 1 80 1 1
1653 2 1 1 1 83 2 1
1654 1 2 1 1 81 1 1
1654 2 2 1 1 57 3 1
1655 1 2 1 1 21 1 2
1655 2 2 1 1 21 11 2
1655 3 2 7 2 21 11 2
1656 1 1 1 1 36 1 1
1656 2 2 1 1 37 2 1
1656 3 2 1 1 12 3 1
1656 4 2 1 1 19 3 1
1656 5 1 1 1 9 3 1
1657 1 2 1 1 43 1 1
1657 2 1 1 1 44 2 1
1657 3 1 1 1 14 3 1
1657 4 2 1 1 12 3 1
1657 5 1 1 1 7 3 1
1658 1 2 1 1 53 1 1
1658 2 1 1 1 12 3 1
1658 3 1 1 1 57 11 1
1659 1 2 2 1 35 1 2
1659 2 1 2 1 11 3 2
1659 3 1 2 1 9 3 2
1659 4 2 2 1 7 3 2
1660 1 1 6 1 49 1 1
1660 2 2 6 1 51 2 1
1660 3 2 6 1 22 3 1
1660 4 1 6 1 20 3 1
1661 1 1 2 1 49 1 2
1661 2 2 1 1 49 11 2
1661 3 2 1 1 85 12 2
1662 1 2 1 1 25 1 2
1662 2 1 1 1 27 11 2
1663 1 2 1 5 47 1 2
1663 2 1 1 5 57 2 2
1663 3 1 1 5 20 3 2
1664 1 1 1 1 25 1 2
1664 2 1 1 1 27 11 2
1665 1 1 7 2 46 1 1
1665 2 2 3 1 52 2 1
1665 3 2 3 1 27 3 1
1665 4 2 3 1 26 3 1
1665 5 2 3 1 9 9 1
1665 6 1 3 1 6 9 1
1666 1 1 1 1 57 1 2
1666 2 2 1 1 44 2 2
1666 3 1 1 1 18 3 2
1667 1 1 1 1 70 1 1
1667 2 2 1 1 69 2 1
1668 1 1 1 1 45 1 1
1668 2 2 1 1 39 2 1
1668 3 2 1 1 10 3 1
1668 4 1 1 1 8 3 1
1669 1 2 1 1 43 1 1
1669 2 2 1 1 5 3 1
1669 3 2 1 1 27 11 1
1670 1 2 2 1 28 1 2
1670 2 2 2 1 9 3 2
1670 3 1 2 1 9 3 2
1670 4 1 2 1 2 3 2
1671 1 1 1 1 70 1 1
1671 2 2 1 1 66 2 1
1672 1 1 1 1 70 1 1
1672 2 2 1 1 41 11 1
1672 3 1 1 1 10 12 1
1673 1 1 1 1 57 1 1
1673 2 2 1 1 57 2 1
1673 3 2 1 1 21 3 1
1674 1 2 1 1 51 1 1
1674 2 1 1 1 49 2 1
1674 3 2 1 1 23 3 1
1674 4 2 1 1 21 3 1
1675 1 2 1 1 53 1 1
1675 2 1 1 1 55 2 1
1675 3 1 1 1 23 3 1
1676 1 2 1 1 39 1 1
1676 2 1 1 1 43 2 1
1676 3 2 1 1 11 3 1
1676 4 2 1 1 9 3 1
1676 5 2 1 1 6 3 1
1677 1 1 1 1 69 1 1
1677 2 2 1 1 69 2 1
1678 1 1 1 1 35 1 1
1678 2 2 1 1 34 2 1
1678 3 1 1 1 4 3 1
1678 4 1 1 1 2 3 1
1679 1 2 1 1 59 1 1
1679 2 2 1 1 39 3 1
1679 3 1 1 1 20 9 1
1679 4 2 1 1 9 9 1
1679 5 1 2 1 61 11 1
1680 1 2 1 1 58 1 1
1680 2 1 1 1 60 2 1
1681 1 1 1 1 37 1 2
1681 2 2 1 1 43 11 2
1682 1 1 1 1 60 1 1
1682 2 2 1 1 55 2 1
1682 3 1 1 1 28 3 1
1682 4 2 1 1 26 3 1
1683 1 2 1 1 25 1 1
1683 2 1 1 1 28 2 1
1684 1 1 1 1 45 1 1
1684 2 2 1 1 12 3 1
1684 3 2 1 1 4 3 1
1684 4 2 1 1 42 11 1
1685 1 2 2 1 64 1 1
1685 2 1 2 1 59 2 1
1686 1 2 1 1 66 1 1
1686 2 1 1 1 71 2 1
1687 1 1 1 1 75 1 1
1687 2 2 1 1 66 2 1
1688 1 2 1 1 42 1 2
1688 2 1 1 1 2 3 2
1688 3 1 1 1 48 11 2
1689 1 2 1 1 37 1 1
1689 2 1 1 1 35 2 1
1689 3 1 1 1 10 3 1
1689 4 1 1 1 10 3 1
1689 5 1 1 1 7 3 1
1690 1 2 1 1 32 1 1
1690 2 1 1 1 37 11 1
1691 1 2 1 1 73 1 1
1691 2 1 1 1 53 3 1
1692 1 2 1 1 55 1 1
1692 2 1 1 1 35 3 1
1693 1 2 2 1 51 1 2
1693 2 1 2 1 23 3 2
1693 3 1 2 1 22 3 2
1694 1 1 1 1 69 1 1
1694 2 2 1 1 67 2 1
1695 1 1 1 1 66 1 1
1695 2 2 1 1 65 2 1
1696 1 1 1 1 51 1 1
1696 2 2 1 1 59 2 1
1697 1 1 1 1 65 1 1
1697 2 2 1 1 63 2 1
1698 1 2 1 1 79 1 1
1698 2 1 1 1 60 3 1
1699 1 2 1 1 46 1 1
1699 2 1 1 1 13 3 1
1699 3 2 1 1 11 3 1
1700 1 2 1 1 41 1 1
1700 2 1 1 1 44 2 1
1700 3 1 1 1 15 3 1
1701 1 1 1 1 70 1 1
1701 2 2 1 1 61 2 1
1701 3 2 1 1 88 5 1
1702 1 2 1 1 67 1 1
1702 2 1 1 1 64 2 1
1703 1 1 1 1 74 1 1
1703 2 2 1 1 73 2 1
1704 1 2 1 1 49 1 1
1704 2 1 1 1 54 2 1
1705 1 1 1 1 71 1 1
1705 2 2 1 1 63 2 1
1706 1 1 1 1 58 1 1
1706 2 2 1 1 57 2 1
1707 1 1 1 2 30 1 2
1707 2 2 1 2 31 2 2
1707 3 2 1 2 6 3 2
1707 4 2 1 2 4 3 2
1707 5 1 1 2 76 6 2
1708 1 2 1 1 60 1 1
1708 2 1 1 1 65 2 1
1709 1 1 3 1 57 1 1
1709 2 2 3 1 54 2 1
1709 3 2 8 1 28 3 1
1709 4 1 1 5 21 3 1
1709 5 1 1 2 4 9 1
1709 6 2 1 2 20 4 1
1710 1 1 1 1 31 1 1
1710 2 2 1 1 31 2 1
1710 3 1 1 1 4 3 1
1710 4 2 1 1 3 3 1
1710 5 1 1 1 1 3 1
1711 1 1 1 1 73 1 1
1711 2 2 1 1 81 2 1
1712 1 2 1 1 29 1 2
1712 2 1 1 1 28 11 2
1713 1 2 1 1 80 1 1
1713 2 1 1 1 81 2 1
1714 1 2 1 1 76 1 2
1714 2 1 1 1 21 10 2
1715 1 2 2 1 53 1 2
1715 2 2 2 1 16 3 2
1716 1 1 1 1 67 1 1
1716 2 2 1 1 65 2 1
1717 1 2 1 1 34 1 1
1717 2 1 7 2 40 2 1
1717 3 2 1 1 14 3 1
1717 4 2 1 1 12 3 1
1718 1 1 1 2 35 1 2
1718 2 2 1 2 30 2 2
1718 3 2 1 2 7 3 2
1719 1 2 1 1 45 1 1
1719 2 1 1 1 53 2 1
1719 3 2 1 1 26 3 1
1719 4 1 1 1 25 3 1
1719 5 2 8 1 5 9 1
1719 6 1 1 1 3 9 1
1720 1 1 2 1 33 1 1
1720 2 2 1 1 31 11 1
1721 1 2 1 1 80 1 1
1721 2 1 1 1 80 2 1
1722 1 1 1 1 48 1 2
1722 2 1 1 1 9 3 2
1723 1 2 1 1 46 1 1
1723 2 1 7 2 51 2 1
1723 3 2 1 1 17 3 1
1723 4 2 1 1 16 3 1
1724 1 1 1 1 80 1 1
1724 2 2 1 1 78 2 1
1725 1 1 1 1 52 1 1
1725 2 2 1 1 42 2 1
1726 1 2 1 1 23 1 2
1726 2 1 1 1 24 2 2
1727 1 1 1 1 75 1 1
1727 2 2 1 1 73 2 1
1728 1 1 1 1 61 1 1
1728 2 2 1 1 61 2 1
1729 1 2 6 1 53 1 1
1729 2 1 2 1 54 2 1
1729 3 1 6 1 19 3 1
1729 4 2 8 1 13 3 1
1730 1 1 2 1 43 1 2
1730 2 2 2 1 33 2 2
1730 3 2 2 1 22 3 2
1730 4 1 2 1 17 3 2
1731 1 1 1 1 40 1 1
1731 2 2 1 1 37 2 1
1731 3 1 1 1 16 3 1
1731 4 2 1 1 14 3 1
1732 1 1 1 1 36 1 1
1732 2 2 1 1 34 2 1
1732 3 2 1 1 3 3 1
1733 1 1 1 1 54 1 1
1733 2 2 1 1 52 2 1
1733 3 2 1 1 18 3 1
1734 1 2 1 1 39 1 1
1734 2 1 1 1 16 3 1
1734 3 2 1 1 13 10 1
1734 4 1 1 1 42 11 1
1735 1 2 1 1 49 1 1
1735 2 1 1 1 54 2 1
1735 3 2 1 1 18 3 1
1735 4 2 1 1 16 3 1
1736 1 2 1 1 45 1 1
1736 2 2 1 1 29 10 1
1736 3 2 1 1 12 10 1
1737 1 2 1 1 59 1 1
1737 2 1 1 1 59 2 1
1738 1 1 4 1 39 1 1
1738 2 2 4 1 38 2 1
1738 3 2 4 1 9 3 1
1739 1 1 1 1 54 1 1
1739 2 2 1 1 44 2 1
1739 3 2 1 1 10 3 1
1739 4 1 1 1 8 3 1
1739 5 2 1 1 6 3 1
1740 1 1 1 1 38 1 2
1740 2 1 1 1 17 3 2
1741 1 1 1 1 78 1 1
1741 2 2 1 1 72 2 1
1742 1 2 1 1 38 1 2
1742 2 1 1 1 48 11 2
1742 3 2 1 1 19 11 2
1743 1 1 7 5 54 1 2
1743 2 2 7 5 53 2 2
1744 1 1 7 5 46 1 2
1744 2 2 7 5 51 2 2
1744 3 2 7 5 20 3 2
1744 4 1 7 5 18 3 2
1744 5 1 7 5 8 3 2
1745 1 1 1 1 64 1 2
1745 2 2 1 1 57 2 2
1746 1 1 1 1 42 1 1
1746 2 2 6 1 41 2 1
1746 3 1 6 1 15 3 1
1746 4 1 6 1 13 3 1
1747 1 2 1 1 43 1 1
1747 2 1 1 1 41 2 1
1747 3 1 1 1 12 3 1
1747 4 1 1 1 9 3 1
1748 1 2 1 1 27 1 2
1748 2 1 1 1 29 2 2
1748 3 1 1 1 8 3 2
1748 4 2 1 1 6 3 2
1748 5 2 1 1 3 3 2
1749 1 2 1 1 54 1 1
1749 2 1 1 1 55 2 1
1750 1 1 1 1 44 1 1
1750 2 2 1 1 37 2 1
1751 1 2 1 1 53 1 1
