"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner"
5908 1 2 1 1 34 1 1
5908 2 1 1 1 40 11 1
5909 1 1 1 1 56 1 2
5909 2 2 1 1 53 2 2
5910 1 1 1 1 63 1 1
5910 2 2 1 1 61 2 1
5911 1 1 1 1 95 1 1
5911 2 2 1 1 87 2 1
5912 1 1 1 3 39 1 1
5912 2 2 1 3 38 2 1
5912 3 1 1 3 17 3 1
5913 1 2 1 1 38 1 1
5913 2 2 1 1 18 3 1
5913 3 1 1 1 9 3 1
5914 1 1 1 1 58 1 1
5914 2 2 1 1 58 2 1
5914 3 2 1 1 18 3 1
5915 1 1 1 1 80 1 1
5915 2 2 1 1 76 2 1
5916 1 1 1 1 57 1 1
5916 2 2 1 2 58 2 1
5917 1 1 1 1 39 1 2
5917 2 1 1 1 14 3 2
5917 3 2 1 1 11 3 2
5917 4 2 1 1 39 11 2
5918 1 1 1 2 43 1 2
5918 2 2 1 2 40 2 2
5918 3 2 1 2 19 3 2
5918 4 2 1 2 22 3 2
5919 1 2 1 1 72 1 1
5919 2 1 1 1 73 11 1
5920 1 1 1 1 88 1 1
5920 2 2 1 1 85 2 1
5921 1 1 1 1 80 1 1
5921 2 2 1 1 77 2 1
5922 1 2 1 1 55 1 1
5922 2 2 1 1 84 5 1
5922 3 1 1 1 52 11 1
5923 1 2 1 1 53 1 1
5923 2 1 1 1 56 2 1
5924 1 1 1 2 53 1 1
5924 2 2 1 2 51 2 1
5924 3 2 1 2 21 3 1
5925 1 2 2 1 46 1 1
5925 2 1 2 1 23 3 1
5925 3 1 2 1 49 11 1
5926 1 2 1 1 59 1 1
5926 2 1 1 1 60 2 1
5926 3 2 1 1 28 3 1
5926 4 1 1 1 21 3 1
5926 5 1 1 1 19 3 1
5927 1 1 1 1 53 1 1
5927 2 2 1 1 50 2 1
5928 1 1 1 1 46 1 1
5928 2 2 1 1 43 2 1
5928 3 2 1 1 16 3 1
5928 4 2 1 1 14 3 1
5928 5 1 1 1 11 3 1
5929 1 1 1 1 59 1 1
5929 2 2 1 1 17 3 1
5930 1 1 1 1 68 1 1
5930 2 2 1 1 65 2 1
5931 1 1 1 1 62 1 2
5931 2 2 1 1 52 2 2
5931 3 2 1 1 30 3 2
5932 1 1 1 1 58 1 1
5932 2 2 1 1 57 2 1
5932 3 2 1 1 23 3 1
5932 4 2 1 1 21 3 1
5932 5 1 1 1 15 3 1
5933 1 1 1 1 76 1 1
5933 2 2 1 1 48 11 1
5934 1 2 1 1 55 1 1
5934 2 1 1 1 55 2 1
5935 1 1 1 1 80 1 1
5935 2 2 1 1 79 2 1
5936 1 2 2 1 64 1 1
5936 2 1 2 1 36 2 1
5936 3 1 2 1 46 7 1
5937 1 1 1 1 47 1 1
5937 2 2 1 1 47 2 1
5937 3 1 1 1 17 3 1
5938 1 2 1 1 35 1 1
5938 2 1 1 1 35 2 1
5938 3 1 1 1 3 3 1
5939 1 1 1 1 67 1 1
5939 2 2 1 1 65 2 1
5940 1 2 2 1 39 1 2
5940 2 1 2 1 14 3 2
5941 1 1 1 1 46 1 2
5941 2 2 1 1 51 2 2
5942 1 1 2 1 55 1 1
5942 2 2 2 1 55 2 1
5943 1 1 1 1 71 1 1
5943 2 2 1 1 68 2 1
5944 1 2 8 1 36 1 1
5944 2 2 8 1 16 3 1
5945 1 1 1 1 68 1 1
5945 2 2 6 1 36 2 1
5945 3 1 6 1 5 3 1
5946 1 1 1 1 54 1 1
5946 2 2 1 1 53 2 1
5947 1 2 1 1 43 1 1
5947 2 1 7 2 34 11 1
5948 1 2 1 1 55 1 1
5948 2 1 1 1 54 2 1
5949 1 1 1 1 80 1 1
5949 2 2 1 1 78 2 1
5950 1 2 1 1 46 1 2
5950 2 2 1 1 51 11 2
5950 3 1 1 1 24 12 2
5951 1 2 2 1 62 1 2
5951 2 2 2 1 15 9 2
5951 3 2 2 1 10 9 2
5952 1 1 1 1 64 1 1
5952 2 2 1 1 61 2 1
5953 1 1 1 1 45 1 2
5953 2 2 1 1 51 2 2
5953 3 1 1 1 19 3 2
5954 1 1 1 1 49 1 1
5954 2 2 1 1 55 2 1
5954 3 1 1 1 15 3 1
5955 1 1 1 1 64 1 1
5955 2 2 1 1 69 2 1
5956 1 2 7 5 40 1 2
5956 2 2 7 5 17 3 2
5956 3 2 7 5 6 3 2
5957 1 2 1 1 44 1 1
5957 2 1 1 1 52 2 1
5957 3 2 1 1 8 3 1
5958 1 2 7 2 27 1 2
5958 2 1 7 2 30 2 2
5958 3 2 7 2 7 3 2
5958 4 2 7 2 21 10 2
5958 5 2 7 2 1 10 2
5959 1 1 1 1 61 1 2
5959 2 2 1 1 55 2 2
5959 3 2 1 1 75 6 2
5960 1 2 1 1 59 1 1
5960 2 1 1 1 65 2 1
5961 1 1 1 1 31 1 2
5961 2 2 8 1 30 2 2
5962 1 2 1 1 26 1 2
5962 2 1 1 1 31 2 2
5962 3 1 1 1 3 3 2
5963 1 1 1 1 71 1 1
5963 2 2 1 1 71 2 1
5964 1 1 1 1 35 1 1
5964 2 2 6 1 33 2 1
5964 3 1 8 1 4 3 1
5964 4 1 8 1 2 3 1
5965 1 1 1 1 50 1 1
5965 2 2 1 1 48 2 1
5965 3 2 1 3 25 3 1
5965 4 2 1 4 7 3 1
5965 5 2 1 2 3 9 1
5965 6 2 1 4 2 9 1
5966 1 2 2 1 52 1 1
5966 2 1 2 1 59 2 1
5966 3 2 2 1 30 3 1
5966 4 1 2 1 1 9 1
5966 5 1 2 1 36 10 1
5967 1 1 1 2 58 1 1
5967 2 2 1 2 55 2 1
5967 3 2 1 2 23 3 1
5968 1 2 1 1 72 1 1
5968 2 1 1 1 75 2 1
5969 1 1 1 1 55 1 1
5969 2 2 1 1 57 2 1
5970 1 2 1 1 33 1 1
5970 2 1 1 1 18 3 1
5970 3 1 1 1 36 11 1
5971 1 2 2 1 54 1 1
5971 2 2 2 1 33 3 1
5971 3 2 2 1 14 9 1
5972 1 1 1 1 52 1 1
5972 2 2 4 1 10 3 1
5973 1 1 2 1 84 1 1
5973 2 1 2 1 39 3 1
5974 1 1 1 1 68 1 1
5974 2 2 1 1 68 2 1
5975 1 1 1 1 49 1 2
5975 2 2 1 1 67 11 2
5976 1 2 1 1 26 1 2
5976 2 2 1 1 20 10 2
5976 3 1 1 1 27 11 2
5977 1 2 1 1 53 1 1
5977 2 2 1 1 15 3 1
5978 1 1 1 1 87 1 1
5978 2 2 1 1 86 2 1
5979 1 1 5 1 53 1 1
5979 2 2 5 1 53 2 1
5979 3 1 2 1 12 3 1
5980 1 2 1 1 25 1 2
5980 2 2 1 1 22 11 2
5981 1 1 1 1 44 1 1
5981 2 2 1 1 15 3 1
5981 3 2 1 1 39 11 1
5982 1 1 1 1 70 1 1
5982 2 2 1 1 76 2 1
5983 1 2 1 1 61 1 2
5983 2 1 1 1 61 2 2
5984 1 2 1 1 55 1 1
5984 2 1 1 1 56 2 1
5984 3 2 1 1 28 3 1
5984 4 1 1 1 21 3 1
5984 5 1 1 1 19 3 1
5985 1 2 6 1 50 1 2
5985 2 2 6 1 17 3 2
5986 1 2 1 1 62 1 1
5986 2 1 1 1 64 2 1
5987 1 2 1 1 68 1 1
5987 2 2 1 1 68 11 1
5988 1 1 1 1 44 1 1
5988 2 2 1 1 44 2 1
5988 3 1 1 1 12 3 1
5989 1 1 1 2 34 1 2
5989 2 2 1 2 30 11 2
5990 1 1 1 1 61 1 1
5990 2 2 1 1 47 2 1
5990 3 1 1 1 20 3 1
5991 1 1 1 1 79 1 1
5991 2 2 1 1 70 2 1
5991 3 1 1 1 37 3 1
5992 1 2 2 1 21 1 2
5992 2 2 2 1 20 11 2
5993 1 1 1 1 79 1 1
5993 2 2 1 1 79 2 1
5994 1 1 1 1 71 1 1
5994 2 2 1 1 69 2 1
5994 3 2 1 1 51 3 1
5995 1 1 1 1 64 1 1
5995 2 2 1 1 62 2 1
5996 1 2 1 1 64 1 1
5996 2 1 1 1 69 2 1
5997 1 1 1 1 25 1 1
5997 2 2 1 1 25 2 1
5998 1 1 1 1 33 1 1
5998 2 2 1 1 34 2 1
5998 3 2 1 1 6 3 1
5998 4 1 1 1 3 3 1
5999 1 2 1 1 38 1 1
5999 2 1 1 1 38 2 1
5999 3 1 1 1 11 3 1
5999 4 2 1 1 9 3 1
5999 5 2 1 1 7 3 1
6000 1 2 1 1 54 1 2
6000 2 2 1 1 14 3 2
6001 1 1 6 1 27 1 2
6001 2 2 6 1 28 2 2
6002 1 1 1 1 41 1 2
6002 2 2 1 5 42 2 2
6002 3 2 1 5 16 3 2
6002 4 1 1 5 12 3 2
6003 1 2 2 1 70 1 1
6003 2 2 2 1 42 3 1
6003 3 1 2 1 14 9 1
6003 4 2 2 1 11 9 1
6004 1 2 1 1 43 1 1
6004 2 1 1 1 52 2 1
6005 1 1 1 1 62 1 1
6005 2 2 1 1 61 2 1
6006 1 1 1 1 72 1 1
6006 2 2 1 1 70 2 1
6007 1 2 1 1 53 1 1
6007 2 2 1 1 20 3 1
6008 1 1 1 1 59 1 1
6008 2 2 1 1 57 2 1
6009 1 1 1 1 54 1 1
6009 2 2 1 1 53 2 1
6010 1 1 1 1 62 1 1
6010 2 2 1 1 60 2 1
6011 1 2 1 1 70 1 1
6011 2 1 1 1 81 2 1
6012 1 1 2 1 47 1 1
6012 2 2 2 1 41 2 1
6012 3 1 2 1 19 3 1
6012 4 2 2 1 80 6 1
6012 5 2 2 1 32 10 1
6013 1 2 1 2 50 1 1
6013 2 1 8 2 21 3 1
6013 3 2 8 2 19 3 1
6014 1 1 1 1 77 1 1
6014 2 1 1 1 48 3 1
6015 1 2 1 1 84 1 1
6015 2 1 1 1 53 3 1
6016 1 1 1 1 37 1 1
6016 2 2 1 1 32 2 1
6016 3 2 1 1 3 3 1
6016 4 2 1 1 1 3 1
6016 5 1 1 1 7 3 1
6017 1 1 1 1 56 1 1
6017 2 2 1 1 55 2 1
6017 3 2 1 1 25 3 1
6018 1 2 1 1 50 1 1
6018 2 1 1 1 52 2 1
6019 1 2 1 1 53 1 2
6019 2 2 1 1 16 3 2
6020 1 1 1 1 66 1 2
6020 2 2 1 1 60 2 2
6021 1 2 1 1 69 1 1
6021 2 1 1 1 69 2 1
6022 1 1 1 1 51 1 1
6022 2 2 1 1 49 2 1
6023 1 2 1 1 39 1 1
6023 2 2 1 1 20 3 1
6024 1 2 1 1 43 1 2
6024 2 1 1 1 39 2 2
6025 1 2 1 1 48 1 1
6025 2 1 1 1 51 2 1
6025 3 1 1 1 11 3 1
6026 1 1 1 1 56 1 1
6026 2 2 1 1 56 2 1
6026 3 1 1 1 17 3 1
6027 1 1 1 1 35 1 2
6027 2 2 1 1 42 2 2
6027 3 1 1 1 12 3 2
6027 4 2 1 1 11 3 2
6027 5 2 1 1 14 3 2
6028 1 2 8 1 38 1 2
6028 2 1 2 1 10 3 2
6028 3 1 2 1 8 3 2
6028 4 1 2 1 8 3 2
6029 1 2 1 1 50 1 1
6029 2 1 1 1 63 2 1
6029 3 2 1 1 12 3 1
6030 1 2 7 4 32 1 1
6030 2 1 1 1 32 2 1
6031 1 1 1 1 82 1 1
6031 2 2 1 1 81 2 1
6032 1 1 1 1 64 1 1
6032 2 2 1 1 63 2 1
6033 1 1 1 1 29 1 2
6033 2 2 1 1 29 11 2
6034 1 2 1 1 29 1 2
6034 2 2 1 2 5 3 2
6034 3 1 1 2 1 3 2
6034 4 1 1 2 29 11 2
6035 1 1 7 2 40 1 1
6035 2 2 7 2 38 2 1
6035 3 2 7 2 5 3 1
6036 1 1 1 1 74 1 1
6036 2 2 1 1 77 2 1
6037 1 2 1 1 68 1 1
6037 2 1 1 1 68 2 1
6038 1 1 1 1 64 1 1
6038 2 2 1 1 52 2 1
6039 1 1 6 1 31 1 2
6039 2 2 6 1 19 7 2
6039 3 1 6 1 56 5 2
6039 4 2 6 1 56 5 2
6040 1 2 1 1 49 1 1
6040 2 2 1 1 17 3 1
6041 1 2 1 1 28 1 1
6041 2 2 1 1 5 3 1
6041 3 1 1 1 3 3 1
6042 1 2 1 1 33 1 1
6042 2 1 1 1 50 2 1
6042 3 1 1 1 9 3 1
6042 4 1 1 1 2 3 1
6043 1 1 6 1 34 1 2
6043 2 2 6 1 31 2 2
6043 3 1 6 1 10 3 2
6043 4 1 6 1 6 3 2
6044 1 2 1 1 50 1 1
6044 2 1 1 1 51 2 1
6045 1 1 1 1 50 1 1
6045 2 2 1 1 40 2 1
6045 3 1 1 1 2 3 1
6046 1 1 1 1 38 1 1
6046 2 2 1 1 33 2 1
6046 3 2 1 1 2 3 1
6046 4 1 1 1 6 3 1
6047 1 2 1 1 67 1 1
6047 2 1 1 1 69 2 1
6048 1 2 1 1 61 1 1
6048 2 2 1 1 68 7 1
6049 1 1 1 1 77 1 1
6049 2 2 1 1 69 2 1
6050 1 1 1 1 52 1 1
6050 2 2 1 1 52 2 1
6050 3 1 1 1 23 3 1
6050 4 1 1 1 18 3 1
6051 1 1 1 1 64 1 1
6051 2 2 1 1 61 2 1
6051 3 2 1 1 27 3 1
6052 1 2 1 1 42 1 1
6052 2 2 1 1 19 3 1
6052 3 1 1 1 17 3 1
6052 4 1 1 1 14 3 1
6052 5 1 1 1 3 9 1
6053 1 1 1 1 61 1 1
6053 2 2 1 1 57 2 1
6054 1 1 1 1 54 1 1
6054 2 2 6 1 49 2 1
6054 3 1 8 1 23 3 1
6054 4 2 8 1 21 3 1
6055 1 2 2 1 55 1 1
6055 2 1 2 1 22 3 1
6055 3 2 2 1 18 3 1
6056 1 1 1 1 58 1 1
6056 2 2 6 1 49 2 1
6056 3 2 8 1 20 3 1
6056 4 2 8 1 17 3 1
6057 1 1 1 1 24 1 2
6057 2 2 1 1 2 3 2
6057 3 2 1 1 22 11 2
6058 1 2 2 1 27 1 2
6058 2 1 2 1 27 2 2
6059 1 1 2 1 44 1 1
6059 2 2 1 2 44 2 1
6059 3 1 8 2 8 3 1
6060 1 1 1 1 67 1 1
6060 2 2 1 1 63 2 1
6061 1 2 1 1 32 1 1
6061 2 1 1 1 10 3 1
6061 3 2 1 1 6 3 1
6062 1 2 1 1 55 1 1
6062 2 1 1 1 55 2 1
6063 1 1 1 1 42 1 1
6063 2 2 1 1 44 2 1
6063 3 1 1 1 7 3 1
6063 4 1 1 1 5 3 1
6063 5 1 1 1 4 3 1
6063 6 1 1 1 40 7 1
6064 1 1 1 1 59 1 1
6064 2 2 1 1 55 2 1
6064 3 2 1 1 24 3 1
6064 4 1 1 5 81 10 1
6065 1 1 1 1 58 1 1
6065 2 2 1 1 55 2 1
6065 3 2 1 1 25 3 1
6066 1 1 6 1 40 1 2
6066 2 2 6 1 37 2 2
6066 3 2 6 1 7 3 2
6066 4 1 6 1 4 3 2
6067 1 1 2 1 47 1 1
6067 2 2 2 1 50 2 1
6067 3 1 2 1 17 3 1
6067 4 1 2 1 27 3 1
6068 1 2 1 5 37 1 2
6068 2 2 1 5 6 3 2
6068 3 2 1 5 49 11 2
6068 4 1 1 5 35 11 2
6068 5 2 1 5 34 11 2
6069 1 2 1 1 68 1 1
6069 2 1 1 1 41 3 1
6070 1 2 2 1 59 1 1
6070 2 1 2 1 64 2 1
6070 3 2 2 1 12 9 1
6070 4 2 2 1 1 9 1
6070 5 1 2 1 10 12 1
6070 6 1 1 1 5 12 1
6071 1 2 1 1 54 1 1
6071 2 1 1 1 39 11 1
6072 1 1 1 1 86 1 1
6072 2 2 1 1 86 2 1
6073 1 2 2 1 41 1 2
6073 2 1 2 1 51 2 2
6073 3 1 2 1 19 3 2
6073 4 1 2 1 9 3 2
6074 1 2 1 1 54 1 2
6074 2 1 1 1 25 3 2
6075 1 1 1 1 76 1 1
6075 2 2 1 1 74 2 1
6076 1 1 1 1 55 1 1
6076 2 2 1 1 54 2 1
6076 3 1 1 1 16 3 1
6076 4 1 1 1 12 3 1
6077 1 2 1 1 53 1 1
6077 2 1 1 1 51 2 1
6078 1 2 1 5 43 1 1
6078 2 1 1 5 46 2 1
6078 3 2 1 5 13 3 1
6079 1 1 2 1 39 1 1
6079 2 2 2 1 35 2 1
6080 1 1 1 1 24 1 2
6080 2 2 1 1 24 2 2
6081 1 1 1 1 26 1 1
6081 2 1 1 1 20 7 1
6081 3 2 1 1 56 5 1
6081 4 1 1 1 46 12 1
6082 1 2 1 2 25 1 1
6082 2 1 1 2 30 2 1
6082 3 2 1 2 6 3 1
6082 4 1 1 2 18 7 1
6083 1 1 1 1 61 1 1
6083 2 2 1 1 57 2 1
6083 3 2 1 1 88 6 1
6084 1 2 8 1 27 1 2
6084 2 1 9 1 10 3 2
6084 3 1 9 1 6 3 2
6084 4 2 9 1 5 3 2
6084 5 2 9 1 2 3 2
6084 6 2 8 1 1 3 2
6085 1 2 1 1 25 1 2
6085 2 2 1 1 4 3 2
6086 1 1 1 1 55 1 1
6086 2 2 1 1 51 2 1
6086 3 1 1 1 12 3 1
6087 1 1 1 1 45 1 1
6087 2 2 1 1 44 2 1
6087 3 1 1 1 20 3 1
6088 1 2 1 1 43 1 1
6088 2 1 1 1 48 2 1
6089 1 1 1 1 42 1 1
6089 2 2 1 1 35 2 1
6089 3 2 1 1 5 3 1
6089 4 2 1 1 3 3 1
6090 1 1 1 1 91 1 1
6090 2 2 3 1 66 3 1
6091 1 1 1 1 33 1 1
6091 2 2 1 1 33 2 1
6091 3 1 1 1 10 3 1
6091 4 2 1 1 6 3 1
6092 1 1 1 1 73 1 1
6092 2 2 1 1 72 2 1
6093 1 2 2 1 25 1 2
6093 2 1 2 1 25 2 2
6094 1 1 1 1 49 1 1
6094 2 2 1 1 42 11 1
6095 1 1 1 1 23 1 2
6095 2 2 1 1 24 12 2
6096 1 2 1 2 42 1 2
6096 2 1 1 2 22 3 2
6096 3 2 1 2 19 3 2
6096 4 1 1 2 2 9 2
6097 1 2 1 1 51 1 2
6097 2 1 1 1 54 2 2
6097 3 2 1 1 7 9 2
6098 1 2 1 1 56 1 1
6098 2 1 1 1 25 3 1
6099 1 1 1 1 31 1 2
6099 2 2 1 2 27 2 2
6100 1 2 2 1 37 1 2
6100 2 2 2 1 1 3 2
6101 1 2 2 1 47 1 1
6101 2 1 2 1 26 3 1
6101 3 1 2 1 21 3 1
6101 4 2 2 1 17 3 1
6102 1 1 1 1 54 1 1
6102 2 2 1 1 51 2 1
6102 3 2 1 1 17 3 1
6102 4 2 1 1 10 3 1
6103 1 1 1 1 43 1 1
6103 2 1 7 4 24 11 1
6104 1 1 1 1 66 1 1
6104 2 2 1 1 72 2 1
6105 1 2 1 1 37 1 1
6105 2 1 1 1 34 2 1
6105 3 1 1 1 39 7 1
6106 1 2 1 1 53 1 2
6106 2 1 7 2 41 2 2
6107 1 2 1 1 55 1 1
6107 2 1 1 1 55 2 1
6107 3 2 1 1 31 3 1
6107 4 2 1 1 77 6 1
6108 1 2 1 1 27 1 2
6108 2 1 1 1 3 3 2
6108 3 1 1 1 27 11 2
6109 1 1 1 1 64 1 1
6109 2 2 1 1 55 2 1
6109 3 2 1 1 18 3 1
6110 1 2 1 1 52 1 1
6110 2 1 1 1 52 2 1
6111 1 1 1 1 61 1 1
6111 2 2 1 1 57 2 1
6112 1 2 1 2 28 1 2
6112 2 2 1 2 9 3 2
6112 3 2 1 2 50 5 2
6112 4 1 1 2 28 11 2
6113 1 1 1 1 71 1 1
6113 2 2 1 1 70 2 1
6114 1 2 1 1 68 1 1
6114 2 1 1 1 78 2 1
6115 1 2 6 1 46 1 1
6115 2 1 6 1 45 2 1
6115 3 2 6 1 14 3 1
6115 4 1 6 1 75 5 1
6115 5 2 6 1 56 10 1
6116 1 1 1 1 75 1 1
6116 2 2 1 1 66 2 1
6117 1 1 1 1 65 1 1
6117 2 2 1 1 61 2 1
6118 1 1 8 1 37 1 2
6118 2 1 8 1 13 3 2
6118 3 1 8 1 12 3 2
6118 4 2 8 1 10 3 2
6118 5 2 1 1 37 11 2
6119 1 1 1 1 57 1 1
6119 2 2 1 1 56 2 1
6120 1 1 1 1 67 1 1
6120 2 2 1 1 68 2 1
6121 1 1 1 2 43 1 1
6121 2 2 1 2 43 2 1
6121 3 2 1 2 22 3 1
6121 4 1 1 2 18 3 1
6121 5 1 1 2 16 3 1
6121 6 2 1 2 8 3 1
6122 1 2 1 5 31 1 1
6122 2 1 1 5 36 2 1
6122 3 1 1 5 2 3 1
6123 1 2 1 1 55 1 1
6123 2 1 1 1 55 2 1
6124 1 2 1 1 58 1 1
6124 2 1 1 1 63 2 1
6125 1 1 1 1 38 1 1
6125 2 2 8 1 44 2 1
6125 3 1 8 1 13 3 1
6126 1 1 1 5 50 1 1
6126 2 2 1 5 47 2 1
6126 3 1 1 5 14 3 1
6127 1 1 2 1 41 1 2
6127 2 2 2 1 43 2 2
6128 1 2 2 1 57 1 1
6128 2 1 2 1 58 2 1
6129 1 1 1 1 74 1 1
6129 2 2 1 1 70 2 1
6130 1 1 1 1 83 1 2
6130 2 2 1 1 79 2 2
6131 1 2 1 1 46 1 1
6131 2 2 1 1 51 11 1
6132 1 1 1 1 36 1 1
6132 2 2 1 1 36 2 1
6132 3 2 1 1 8 3 1
6132 4 2 1 1 5 3 1
6133 1 2 1 1 35 1 1
6133 2 1 1 1 8 3 1
6133 3 1 1 1 6 3 1
6134 1 1 1 1 33 1 2
6134 2 2 1 1 17 10 2
6134 3 2 1 1 39 11 2
6135 1 2 1 1 19 1 2
6135 2 2 1 1 19 11 2
6136 1 1 1 1 22 1 2
6136 2 2 1 1 22 11 2
6137 1 2 1 1 31 1 2
6137 2 1 1 1 32 2 2
6138 1 1 1 1 43 1 2
6138 2 2 1 1 45 2 2
6138 3 1 1 1 15 3 2
6138 4 2 1 1 10 3 2
6139 1 2 2 1 68 1 1
6139 2 1 2 1 70 2 1
6140 1 2 1 1 36 1 1
6140 2 1 1 1 36 11 1
6141 1 1 1 1 71 1 1
6141 2 2 1 1 66 2 1
6142 1 1 1 1 71 1 1
6142 2 2 1 1 69 2 1
6143 1 1 1 1 51 1 1
6143 2 2 1 1 42 2 1
6144 1 1 1 1 63 1 1
6144 2 2 1 1 64 2 1
6144 3 1 1 1 40 3 1
6145 1 2 1 1 49 1 1
6145 2 1 1 1 45 2 1
6146 1 1 1 1 54 1 1
6146 2 2 1 1 52 2 1
6147 1 2 1 1 59 1 1
6147 2 1 1 1 59 2 1
6147 3 2 1 1 29 3 1
6147 4 1 1 1 24 3 1
6148 1 1 1 1 23 1 2
6148 2 1 1 1 23 11 2
6148 3 2 1 1 22 11 2
6149 1 1 1 2 52 1 1
6149 2 2 1 2 22 3 1
6149 3 2 1 2 20 3 1
6149 4 2 1 2 16 3 1
6149 5 2 1 2 2 9 1
6149 6 2 1 2 44 11 1
6150 1 1 1 1 56 1 1
6150 2 2 1 1 51 2 1
6150 3 2 3 5 14 3 1
6150 4 2 3 5 14 3 1
6151 1 1 1 1 63 1 1
6151 2 2 1 1 60 2 1
6152 1 1 1 5 70 1 1
6152 2 2 1 1 63 2 1
6153 1 1 1 1 62 1 1
6153 2 2 1 1 56 2 1
6154 1 1 1 1 57 1 1
6154 2 2 1 1 57 2 1
6155 1 2 1 1 53 1 2
6155 2 1 1 1 27 12 2
6156 1 2 1 1 61 1 1
6156 2 1 1 1 59 2 1
6157 1 1 1 1 47 1 1
6157 2 2 1 1 56 2 1
6157 3 2 1 1 14 12 1
6158 1 1 1 1 68 1 1
6158 2 2 1 1 68 2 1
6158 3 1 1 1 56 7 1
6159 1 2 1 1 19 1 2
6159 2 1 1 1 30 12 2
6160 1 1 1 1 70 1 1
6160 2 2 1 1 67 2 1
6161 1 1 1 1 22 1 2
6161 2 1 1 1 23 11 2
6161 3 2 1 1 25 11 2
6162 1 1 5 1 49 1 1
6162 2 2 5 1 39 2 1
6162 3 2 5 1 2 3 1
6162 4 1 5 1 72 6 1
6162 5 2 5 1 72 6 1
6163 1 2 1 1 56 1 1
6163 2 1 1 1 61 2 1
6164 1 1 6 1 31 1 1
6164 2 2 6 1 25 7 1
6164 3 1 6 1 59 5 1
6164 4 2 6 1 50 5 1
6165 1 2 1 1 58 1 1
6165 2 1 1 1 61 2 1
6166 1 1 1 1 55 1 2
6166 2 1 1 1 17 3 2
6167 1 2 1 1 72 1 1
6167 2 1 1 1 23 9 1
6167 3 2 6 1 23 11 1
6168 1 1 6 1 83 1 1
6168 2 2 6 1 79 2 1
6169 1 2 6 1 50 1 1
6169 2 2 6 1 36 11 1
6170 1 1 1 1 69 1 1
6170 2 2 1 1 60 2 1
6171 1 2 1 1 51 1 1
6171 2 1 1 1 53 2 1
6171 3 2 1 1 19 3 1
6172 1 2 1 1 71 1 1
6172 2 1 1 1 88 2 1
6173 1 1 1 1 52 1 1
6173 2 2 1 1 52 2 1
6173 3 1 1 1 18 3 1
6174 1 1 1 1 70 1 1
6174 2 2 1 1 37 3 1
6174 3 2 1 1 9 9 1
6175 1 2 1 1 58 1 1
6175 2 1 1 1 66 11 1
6176 1 1 1 1 49 1 1
6176 2 2 1 5 46 11 1
6177 1 1 1 1 66 1 1
6177 2 2 1 1 61 2 1
6178 1 1 1 1 33 1 2
6178 2 2 1 1 28 2 2
6178 3 1 1 1 8 3 2
6178 4 1 1 1 5 3 2
6179 1 2 2 1 61 1 1
6179 2 2 2 1 39 3 1
6179 3 1 2 1 46 11 1
6180 1 1 1 1 55 1 1
6180 2 2 8 2 55 2 1
6180 3 1 9 2 27 10 1
6181 1 2 1 1 25 1 2
6181 2 1 1 1 24 2 2
6181 3 2 1 1 5 3 2
6181 4 2 1 1 3 3 2
6181 5 2 1 1 1 3 2
6182 1 1 1 1 35 1 1
6182 2 2 1 1 34 2 1
6182 3 1 1 1 4 3 1
6183 1 2 1 1 55 1 1
6183 2 1 1 5 55 11 1
6184 1 1 2 1 52 1 1
6184 2 2 2 1 50 2 1
6184 3 2 2 1 82 6 1
6185 1 2 1 2 27 1 2
6185 2 1 1 2 12 3 2
6185 3 2 1 2 11 3 2
6185 4 1 1 2 28 11 2
6186 1 2 1 1 70 1 1
6186 2 1 1 1 41 3 1
6187 1 1 1 1 52 1 2
6187 2 2 1 1 51 2 2
6187 3 2 1 1 16 3 2
6187 4 1 1 1 9 3 2
6188 1 1 1 1 80 1 1
6188 2 2 1 1 76 2 1
6189 1 2 1 1 70 1 1
6189 2 1 1 1 28 3 1
6189 3 1 1 1 69 11 1
6190 1 2 2 1 26 1 2
6190 2 2 2 1 8 3 2
6190 3 1 2 1 7 3 2
6190 4 1 2 1 1 3 2
6190 5 2 2 1 56 10 2
6191 1 2 6 1 53 1 1
6191 2 1 6 1 55 2 1
6191 3 2 6 1 17 3 1
6191 4 2 6 1 15 3 1
6192 1 1 1 1 57 1 1
6192 2 2 1 1 57 2 1
6193 1 1 1 1 55 1 1
6193 2 2 1 1 54 2 1
6193 3 1 1 1 25 3 1
6193 4 2 6 1 12 3 1
6194 1 2 7 5 36 1 2
6194 2 1 7 5 45 2 2
6194 3 2 7 5 16 3 2
6194 4 2 7 5 11 3 2
6194 5 1 7 5 5 3 2
6195 1 1 2 1 76 1 1
6195 2 2 7 5 73 2 1
6196 1 1 1 1 35 1 1
6196 2 2 1 1 5 3 1
6196 3 1 1 1 27 11 1
6197 1 2 1 1 47 1 2
6197 2 1 1 1 12 3 2
6197 3 2 1 1 10 3 2
6198 1 2 1 1 52 1 1
6198 2 1 1 1 51 2 1
6199 1 1 1 5 69 1 2
6199 2 2 1 5 66 2 2
6199 3 1 1 5 31 3 2
6199 4 1 1 5 29 3 2
6199 5 2 1 5 10 9 2
6199 6 2 1 5 33 4 2
6200 1 1 1 1 25 1 2
6200 2 2 6 1 39 2 2
6200 3 2 8 1 5 3 2
6200 4 2 8 1 3 3 2
